iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.017,0.06963332535503385,0.07167844864392643,0.043000000000000003,-0.13,0.153,0.153,10
4,0,1,0.021,0.033740183757650165,0.03974166579296847,0.021,0.0,0.097,0.097,10
6,0,1,0.019700000000000002,0.034435592052409966,0.039672408548007264,0.019700000000000002,0.0,0.093,0.093,10
8,0,1,0.0103,0.021232286735064596,0.02359872877932199,0.0103,0.0,0.063,0.063,10
