iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.14,4.501,iteration
2,0,1,3,4.0,4.55,iteration
2,0,1,4,5.43,5.683,iteration
2,0,1,5,9.69,5.805,iteration
2,0,1,6,12.25,6.132,iteration
2,0,1,7,19.47,6.56,iteration
2,0,1,8,23.32,6.8,iteration
2,0,1,9,27.58,6.99,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.14,4.501,iteration
4,0,1,3,4.0,4.502,iteration
4,0,1,4,5.43,5.78,iteration
4,0,1,5,9.69,5.863,iteration
4,0,1,6,12.25,6.188,iteration
4,0,1,7,19.47,6.56,iteration
4,0,1,8,23.32,6.8,iteration
4,0,1,9,27.58,6.99,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.14,4.501,iteration
6,0,1,3,4.0,4.502,iteration
6,0,1,4,5.43,5.873,iteration
6,0,1,5,9.69,5.886,iteration
6,0,1,6,12.25,6.269,iteration
6,0,1,7,19.47,6.56,iteration
6,0,1,8,23.32,6.8,iteration
6,0,1,9,27.58,6.99,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.14,4.501,iteration
8,0,1,3,4.0,4.502,iteration
8,0,1,4,5.43,5.913,iteration
8,0,1,5,9.69,5.914,iteration
8,0,1,6,12.25,6.332,iteration
8,0,1,7,19.47,6.56,iteration
8,0,1,8,23.32,6.8,iteration
8,0,1,9,27.58,6.99,iteration
8,0,1,10,45.0,8.1,iteration
