iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.87,4.864,iteration
2,0,1,3,3.53,5.733,iteration
2,0,1,4,4.4,5.933,iteration
2,0,1,5,9.72,6.265,iteration
2,0,1,6,20.45,6.54,iteration
2,0,1,7,22.12,6.76,iteration
2,0,1,8,26.25,7.05,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.87,4.871,iteration
4,0,1,3,3.53,5.713,iteration
4,0,1,4,4.4,5.921,iteration
4,0,1,5,9.72,6.27,iteration
4,0,1,6,20.45,6.54,iteration
4,0,1,7,22.12,6.76,iteration
4,0,1,8,26.25,7.05,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.87,4.875,iteration
6,0,1,3,3.53,5.696,iteration
6,0,1,4,4.4,5.916,iteration
6,0,1,5,9.72,6.272,iteration
6,0,1,6,20.45,6.54,iteration
6,0,1,7,22.12,6.76,iteration
6,0,1,8,26.25,7.05,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.87,4.879,iteration
8,0,1,3,3.53,5.678,iteration
8,0,1,4,4.4,5.915,iteration
8,0,1,5,9.72,6.271,iteration
8,0,1,6,20.45,6.54,iteration
8,0,1,7,22.12,6.76,iteration
8,0,1,8,26.25,7.05,iteration
8,0,1,9,45.0,8.1,iteration
