iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.8,4.558,iteration
2,0,1,3,4.18,4.772,iteration
2,0,1,4,5.61,5.883,iteration
2,0,1,5,9.38,6.216,iteration
2,0,1,6,12.48,6.42,iteration
2,0,1,7,18.87,6.67,iteration
2,0,1,8,23.72,6.85,iteration
2,0,1,9,26.68,7.15,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.8,4.501,iteration
4,0,1,3,4.18,4.708,iteration
4,0,1,4,5.61,5.929,iteration
4,0,1,5,9.38,6.251,iteration
4,0,1,6,12.48,6.498,iteration
4,0,1,7,18.87,6.67,iteration
4,0,1,8,23.72,6.85,iteration
4,0,1,9,26.68,7.15,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.8,4.501,iteration
6,0,1,3,4.18,4.673,iteration
6,0,1,4,5.61,5.963,iteration
6,0,1,5,9.38,6.272,iteration
6,0,1,6,12.48,6.519,iteration
6,0,1,7,18.87,6.67,iteration
6,0,1,8,23.72,6.85,iteration
6,0,1,9,26.68,7.15,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.8,4.501,iteration
8,0,1,3,4.18,4.661,iteration
8,0,1,4,5.61,5.976,iteration
8,0,1,5,9.38,6.288,iteration
8,0,1,6,12.48,6.53,iteration
8,0,1,7,18.87,6.67,iteration
8,0,1,8,23.72,6.85,iteration
8,0,1,9,26.68,7.15,iteration
8,0,1,10,45.0,8.1,iteration
