iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.051665,0.03693,0.192171,,True,True,False,accepted
1,0,0,0.02862,0.020457,0.143029,8.018,True,True,False,accepted
2,0,0,0.002621,0.001741,0.04173,3.497,True,True,False,accepted
3,0,0,0.002332,0.001667,0.040824,0.712,True,True,False,accepted
4,0,0,0.00231,0.001535,0.039179,1.555,True,True,False,accepted
5,0,0,0.002134,0.001525,0.039053,0.343,True,True,False,accepted
6,0,0,0.002214,0.001471,0.03835,1.019,True,True,False,accepted
7,0,0,0.002054,0.001468,0.038317,0.132,True,True,False,accepted
8,0,0,0.002179,0.001448,0.038046,0.666,True,True,True,accepted
