iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.019699,0.01346,0.116019,,True,True,False,accepted
1,0,0,0.002169,0.001482,0.038498,7.281,True,True,False,accepted
2,0,0,0.001481,0.000946,0.030751,1.499,True,True,False,accepted
3,0,0,0.001361,0.00093,0.030501,0.38,True,True,False,accepted
4,0,0,0.001422,0.000908,0.030129,0.678,True,True,False,accepted
5,0,0,0.001322,0.000903,0.030057,0.154,True,True,False,accepted
6,0,0,0.001407,0.000899,0.029976,0.426,True,True,False,accepted
7,0,0,0.001308,0.000894,0.029898,0.119,True,True,False,accepted
8,0,0,0.001393,0.00089,0.029828,0.27,True,True,True,accepted
