iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,-0.001777777777777777,0.01887254194607003,0.01895608961081724,0.009555555555555555,-0.051,0.023,0.051,9
4,0,1,-0.001111111111111111,0.01061910693508477,0.010677078252031312,0.005333333333333333,-0.027,0.017,0.027,9
6,0,1,-0.0008888888888888889,0.002078698548207745,0.002260776661041756,0.0011111111111111111,-0.006,0.001,0.006,9
8,0,1,-0.0008888888888888889,0.0015947444549341474,0.0018257418583505537,0.0011111111111111111,-0.004,0.001,0.004,9
