iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.42,4.501,iteration
2,0,1,3,4.29,5.41,iteration
2,0,1,4,5.8,6.018,iteration
2,0,1,5,9.4,6.391,iteration
2,0,1,6,18.85,6.63,iteration
2,0,1,7,23.02,6.68,iteration
2,0,1,8,26.4,6.99,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.42,4.501,iteration
4,0,1,3,4.29,5.553,iteration
4,0,1,4,5.8,6.033,iteration
4,0,1,5,9.4,6.377,iteration
4,0,1,6,18.85,6.63,iteration
4,0,1,7,23.02,6.68,iteration
4,0,1,8,26.4,6.99,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.42,4.501,iteration
6,0,1,3,4.29,5.666,iteration
6,0,1,4,5.8,6.036,iteration
6,0,1,5,9.4,6.367,iteration
6,0,1,6,18.85,6.63,iteration
6,0,1,7,23.02,6.68,iteration
6,0,1,8,26.4,6.99,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.42,4.501,iteration
8,0,1,3,4.29,5.717,iteration
8,0,1,4,5.8,6.033,iteration
8,0,1,5,9.4,6.348,iteration
8,0,1,6,18.85,6.63,iteration
8,0,1,7,23.02,6.68,iteration
8,0,1,8,26.4,6.99,iteration
8,0,1,9,45.0,8.1,iteration
