iteration,backup,event,origin_time_change,dx,dy,dz,change_type,applied
1,0,1,-0.311,-0.029,-0.601,-0.223,iteration,True
1,0,2,-0.365,-0.366,0.237,-0.186,iteration,True
1,0,3,-0.288,0.022,-0.183,-0.102,iteration,True
1,0,4,-0.448,-0.009,0.563,0.398,iteration,True
1,0,5,-0.258,0.082,-0.437,0.011,iteration,True
1,0,6,-0.37,0.076,-0.024,0.138,iteration,True
1,0,7,-0.449,0.446,0.499,0.286,iteration,True
1,0,8,-0.493,0.394,0.605,0.193,iteration,True
1,0,9,-0.27,0.401,-0.236,-0.373,iteration,True
1,0,10,-0.263,0.433,0.174,-0.34,iteration,True
1,0,11,-0.302,0.492,0.087,-0.414,iteration,True
1,0,12,-0.321,-0.374,-0.352,-0.258,iteration,True
1,0,13,-0.415,-0.047,0.648,-0.028,iteration,True
1,0,14,-0.514,-0.007,0.457,0.701,iteration,True
1,0,15,-0.296,0.032,0.258,0.005,iteration,True
1,0,16,-0.395,0.006,-0.136,-0.036,iteration,True
1,0,17,-0.274,0.091,0.034,-0.625,iteration,True
1,0,18,-0.218,0.537,-0.077,-0.226,iteration,True
1,0,19,-0.47,0.265,0.471,0.435,iteration,True
1,0,20,-0.393,0.296,0.204,0.499,iteration,True
1,0,21,-0.489,0.131,-0.297,1.107,iteration,True
1,0,22,-0.319,-0.166,-0.58,-0.23,iteration,True
1,0,23,-0.443,0.214,0.685,0.496,iteration,True
1,0,24,-0.289,0.025,-0.195,-0.548,iteration,True
1,0,25,-0.348,0.238,-0.308,0.136,iteration,True
1,0,26,-0.377,-0.125,-0.769,0.053,iteration,True
1,0,27,-0.307,-0.254,-0.228,-0.186,iteration,True
1,0,28,-0.168,-0.432,0.853,0.049,iteration,True
1,0,29,-0.509,-0.062,-0.35,0.78,iteration,True
1,0,30,-0.332,-0.383,-0.168,0.615,iteration,True
1,0,31,-0.341,-0.466,0.392,0.394,iteration,True
1,0,32,-0.336,-0.388,0.134,0.108,iteration,True
1,0,33,-0.472,0.009,0.06,0.085,iteration,True
1,0,34,-0.378,-0.132,0.687,-0.783,iteration,True
1,0,35,-0.385,-0.673,0.25,-0.255,iteration,True
1,0,36,-0.403,-0.043,0.551,0.418,iteration,True
1,0,37,-0.272,0.204,-0.092,-0.324,iteration,True
1,0,38,-0.431,0.35,-0.01,0.891,iteration,True
1,0,39,-0.27,0.035,0.146,-0.047,iteration,True
1,0,40,-0.447,0.036,0.338,0.243,iteration,True
1,0,41,-0.347,0.108,0.421,-0.593,iteration,True
2,0,1,0.055,0.297,-0.24,-0.285,iteration,True
2,0,2,0.089,0.384,-0.332,-0.044,iteration,True
2,0,3,0.05,0.269,-0.187,0.012,iteration,True
2,0,4,0.067,0.306,-0.115,0.021,iteration,True
2,0,5,0.077,0.418,-0.223,-0.295,iteration,True
2,0,6,0.05,0.295,-0.189,-0.01,iteration,True
2,0,7,0.046,0.098,-0.231,0.164,iteration,True
2,0,8,0.07,0.321,-0.13,0.043,iteration,True
2,0,9,0.033,0.065,-0.396,-0.118,iteration,True
2,0,10,0.025,0.055,-0.368,0.12,iteration,True
2,0,11,0.02,0.05,-0.414,0.024,iteration,True
2,0,12,0.045,0.294,-0.225,-0.023,iteration,True
2,0,13,0.047,0.141,-0.293,0.04,iteration,True
2,0,14,0.081,0.337,0.065,-0.098,iteration,True
2,0,15,0.053,0.262,-0.15,-0.017,iteration,True
2,0,16,0.041,0.021,-0.377,-0.003,iteration,True
2,0,17,0.02,0.117,-0.366,0.177,iteration,True
2,0,18,0.02,0.115,-0.417,0.148,iteration,True
2,0,19,0.051,0.15,-0.28,0.219,iteration,True
2,0,20,0.045,-0.003,-0.44,-0.076,iteration,True
2,0,21,0.065,-0.003,-0.194,-0.085,iteration,True
2,0,22,0.046,0.318,-0.294,-0.026,iteration,True
2,0,23,0.055,0.334,-0.14,-0.034,iteration,True
2,0,24,0.098,0.566,-0.12,-0.019,iteration,True
2,0,25,0.022,0.087,-0.356,0.259,iteration,True
2,0,26,0.058,0.319,-0.182,0.026,iteration,True
2,0,27,0.055,0.405,-0.356,0.059,iteration,True
2,0,28,0.04,0.293,-0.129,0.195,iteration,True
2,0,29,0.071,0.314,-0.499,0.044,iteration,True
2,0,30,0.028,0.317,-0.1,0.157,iteration,True
2,0,31,0.041,0.284,-0.094,0.118,iteration,True
2,0,32,0.042,0.247,-0.054,0.044,iteration,True
2,0,33,0.054,0.266,-0.014,0.029,iteration,True
2,0,34,0.026,0.169,-0.178,-0.051,iteration,True
2,0,35,0.031,0.389,-0.149,0.195,iteration,True
2,0,36,0.04,0.305,-0.086,0.125,iteration,True
2,0,37,0.031,0.061,-0.369,0.058,iteration,True
2,0,38,0.051,0.073,-0.13,0.123,iteration,True
2,0,39,0.015,0.081,-0.318,0.17,iteration,True
2,0,40,0.058,0.341,-0.005,-0.081,iteration,True
2,0,41,0.027,0.053,-0.225,0.232,iteration,True
3,0,1,0.011,0.007,-0.063,-0.173,iteration,True
3,0,2,0.008,-0.006,-0.037,-0.15,iteration,True
3,0,3,0.001,0.013,-0.022,-0.003,iteration,True
3,0,4,-0.0,0.019,-0.005,0.017,iteration,True
