iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.26,4.617,iteration
2,0,1,3,4.05,4.822,iteration
2,0,1,4,4.86,5.859,iteration
2,0,1,5,9.77,6.011,iteration
2,0,1,6,11.68,6.26,iteration
2,0,1,7,18.86,6.38,iteration
2,0,1,8,21.96,6.66,iteration
2,0,1,9,26.86,6.89,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.26,4.61,iteration
4,0,1,3,4.05,4.74,iteration
4,0,1,4,4.86,5.897,iteration
4,0,1,5,9.77,5.958,iteration
4,0,1,6,11.68,6.316,iteration
4,0,1,7,18.86,6.38,iteration
4,0,1,8,21.96,6.66,iteration
4,0,1,9,26.86,6.89,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.26,4.595,iteration
6,0,1,3,4.05,4.716,iteration
6,0,1,4,4.86,5.912,iteration
6,0,1,5,9.77,5.943,iteration
6,0,1,6,11.68,6.328,iteration
6,0,1,7,18.86,6.38,iteration
6,0,1,8,21.96,6.66,iteration
6,0,1,9,26.86,6.89,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.26,4.585,iteration
8,0,1,3,4.05,4.709,iteration
8,0,1,4,4.86,5.914,iteration
8,0,1,5,9.77,5.952,iteration
8,0,1,6,11.68,6.327,iteration
8,0,1,7,18.86,6.38,iteration
8,0,1,8,21.96,6.66,iteration
8,0,1,9,26.86,6.89,iteration
8,0,1,10,45.0,8.1,iteration
