iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.06982608695652173,0.023102140262064263,0.07354856425755588,0.06982608695652173,-0.118,-0.031,46
1,0,x,0.41684782608695664,0.07715708634684809,0.42392844453628786,0.41684782608695664,0.248,0.556,46
1,0,y,-0.7982173913043481,0.15150949361034863,0.8124691566052109,0.7982173913043481,-1.184,-0.459,46
1,0,z,0.5197608695652174,0.17691550240311957,0.5490450405219404,0.5212826086956521,-0.025,0.832,46
2,0,origin_time,-0.017608695652173913,0.010534577148133715,0.02051934400171871,0.018826086956521743,-0.037,0.022,46
2,0,x,0.060304347826086964,0.04466097876865966,0.07504143782807168,0.06700000000000002,-0.035,0.16,46
2,0,y,-0.10006521739130435,0.05487115428691861,0.1141222647179236,0.10306521739130434,-0.254,0.069,46
2,0,z,0.0029565217391304345,0.10554124611439815,0.1055826484426959,0.08513043478260869,-0.297,0.201,46
3,0,origin_time,-0.0012391304347826087,0.003122044916596754,0.003358959466211549,0.0019782608695652175,-0.012,0.007,46
3,0,x,0.003239130434782609,0.005857677172100899,0.006693604994775756,0.004673913043478261,-0.012,0.023,46
3,0,y,-0.00891304347826087,0.010259303491394745,0.013590277854919414,0.010043478260869567,-0.047,0.024,46
3,0,z,0.012956521739130436,0.0391679530282531,0.041255302689472535,0.02691304347826087,-0.096,0.128,46
4,0,origin_time,-0.005630434782608696,0.0028157838946550684,0.00629527082678805,0.005804347826086957,-0.014,0.003,46
4,0,x,0.056934782608695646,0.01116750366000474,0.05801967432428118,0.056934782608695646,0.039,0.073,46
4,0,y,-0.05773913043478261,0.010414109957186841,0.05867078378175305,0.05773913043478261,-0.084,-0.042,46
4,0,z,0.0030217391304347817,0.0424666053610183,0.04257397653803165,0.03867391304347826,-0.056,0.09,46
5,0,origin_time,-0.000608695652173913,0.0013266214175993356,0.0014596008983995233,0.0008695652173913044,-0.005,0.002,46
5,0,x,0.0031086956521739133,0.002736454869936372,0.0041415183101181,0.003673913043478261,-0.01,0.008,46
5,0,y,-0.004521739130434783,0.00383768006480128,0.0059307599043864736,0.004869565217391305,-0.019,0.006,46
5,0,z,0.008347826086956523,0.019833236697090004,0.02151844507070317,0.014,-0.039,0.088,46
6,0,origin_time,-0.004565217391304348,0.0012623679253006934,0.004736536984833503,0.004608695652173913,-0.008,0.001,46
6,0,x,0.046369565217391294,0.004375617698765134,0.046575558061022225,0.046369565217391294,0.035,0.056,46
6,0,y,-0.03378260869565217,0.0066395162326334176,0.03442888069756199,0.03378260869565217,-0.047,-0.02,46
6,0,z,0.016021739130434785,0.02826234945958006,0.03248779034866992,0.026630434782608688,-0.042,0.074,46
7,0,origin_time,-0.0006086956521739131,0.0008464314058231212,0.0010425720702853737,0.0006521739130434784,-0.004,0.001,46
7,0,x,0.0023695652173913047,0.0015231360048350749,0.0028168746171414252,0.0025000000000000005,-0.001,0.006,46
7,0,y,-0.002782608695652174,0.0018522963829687646,0.003342740349395726,0.002782608695652174,-0.011,-0.001,46
7,0,z,0.010413043478260869,0.01173729856882587,0.015690623065191294,0.011152173913043479,-0.01,0.039,46
8,0,origin_time,-0.004652173913043478,0.0011076294959006083,0.004782213422400898,0.004652173913043478,-0.008,0.0,46
8,0,x,0.036391304347826094,0.0035045204402411544,0.03655965940284693,0.036391304347826094,0.028,0.044,46
8,0,y,-0.020434782608695655,0.004084180370719089,0.020838926785350955,0.020434782608695655,-0.029,-0.012,46
8,0,z,0.018326086956521742,0.023433582690906847,0.029748584182605488,0.023369565217391305,-0.039,0.062,46
