iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.07,4.55,iteration
2,0,1,3,4.13,4.893,iteration
2,0,1,4,5.61,5.524,iteration
2,0,1,5,8.33,5.765,iteration
2,0,1,6,10.89,5.928,iteration
2,0,1,7,12.85,6.214,iteration
2,0,1,8,15.7,6.419,iteration
2,0,1,9,18.92,6.787,iteration
2,0,1,10,22.76,6.93,iteration
2,0,1,11,26.65,7.09,iteration
2,0,1,12,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.07,4.501,iteration
4,0,1,3,4.13,4.738,iteration
4,0,1,4,5.61,5.628,iteration
4,0,1,5,8.33,5.865,iteration
4,0,1,6,10.89,5.972,iteration
4,0,1,7,12.85,6.253,iteration
4,0,1,8,15.7,6.44,iteration
4,0,1,9,18.92,6.818,iteration
4,0,1,10,22.76,6.93,iteration
4,0,1,11,26.65,7.09,iteration
4,0,1,12,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.07,4.501,iteration
6,0,1,3,4.13,4.593,iteration
6,0,1,4,5.61,5.708,iteration
6,0,1,5,8.33,5.956,iteration
6,0,1,6,10.89,5.967,iteration
6,0,1,7,12.85,6.315,iteration
6,0,1,8,15.7,6.494,iteration
6,0,1,9,18.92,6.85,iteration
6,0,1,10,22.76,6.93,iteration
6,0,1,11,26.65,7.09,iteration
6,0,1,12,45.0,8.1,iteration
8,0,1,1,-5.0,4.499,iteration
8,0,1,2,2.07,4.5,iteration
8,0,1,3,4.13,4.501,iteration
8,0,1,4,5.61,5.772,iteration
8,0,1,5,8.33,6.045,iteration
8,0,1,6,10.89,6.046,iteration
8,0,1,7,12.85,6.383,iteration
8,0,1,8,15.7,6.61,iteration
8,0,1,9,18.92,6.814,iteration
8,0,1,10,22.76,6.93,iteration
8,0,1,11,26.65,7.09,iteration
8,0,1,12,45.0,8.1,iteration
