iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.81,4.501,iteration
2,0,1,3,4.74,4.755,iteration
2,0,1,4,5.64,5.846,iteration
2,0,1,5,9.55,6.08,iteration
2,0,1,6,13.01,6.303,iteration
2,0,1,7,19.04,6.61,iteration
2,0,1,8,23.52,6.81,iteration
2,0,1,9,26.72,7.09,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.81,4.501,iteration
4,0,1,3,4.74,4.684,iteration
4,0,1,4,5.64,5.896,iteration
4,0,1,5,9.55,6.137,iteration
4,0,1,6,13.01,6.396,iteration
4,0,1,7,19.04,6.61,iteration
4,0,1,8,23.52,6.81,iteration
4,0,1,9,26.72,7.09,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.81,4.501,iteration
6,0,1,3,4.74,4.64,iteration
6,0,1,4,5.64,5.928,iteration
6,0,1,5,9.55,6.188,iteration
6,0,1,6,13.01,6.444,iteration
6,0,1,7,19.04,6.61,iteration
6,0,1,8,23.52,6.81,iteration
6,0,1,9,26.72,7.09,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.81,4.501,iteration
8,0,1,3,4.74,4.615,iteration
8,0,1,4,5.64,5.945,iteration
8,0,1,5,9.55,6.217,iteration
8,0,1,6,13.01,6.474,iteration
8,0,1,7,19.04,6.61,iteration
8,0,1,8,23.52,6.81,iteration
8,0,1,9,26.72,7.09,iteration
8,0,1,10,45.0,8.1,iteration
