iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.024399999999999998,0.07166337976958664,0.07570336848516056,0.047400000000000005,-0.115,0.146,0.146,10
4,0,1,0.013000000000000001,0.04196188746946448,0.04392948895673612,0.027000000000000003,-0.07,0.093,0.093,10
6,0,1,0.008700000000000001,0.026661020235542374,0.02804460732476032,0.017499999999999998,-0.044,0.051,0.051,10
8,0,1,0.0050999999999999995,0.015475464451834718,0.016294170736800322,0.010100000000000001,-0.025,0.03,0.03,10
