iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,3.17,4.636,iteration
2,0,1,3,3.73,5.748,iteration
2,0,1,4,5.44,6.028,iteration
2,0,1,5,10.43,6.304,iteration
2,0,1,6,19.5,6.46,iteration
2,0,1,7,22.95,6.74,iteration
2,0,1,8,26.62,6.93,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,3.17,4.639,iteration
4,0,1,3,3.73,5.734,iteration
4,0,1,4,5.44,6.012,iteration
4,0,1,5,10.43,6.315,iteration
4,0,1,6,19.5,6.46,iteration
4,0,1,7,22.95,6.74,iteration
4,0,1,8,26.62,6.93,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,3.17,4.642,iteration
6,0,1,3,3.73,5.725,iteration
6,0,1,4,5.44,6.001,iteration
6,0,1,5,10.43,6.319,iteration
6,0,1,6,19.5,6.46,iteration
6,0,1,7,22.95,6.74,iteration
6,0,1,8,26.62,6.93,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,3.17,4.645,iteration
8,0,1,3,3.73,5.719,iteration
8,0,1,4,5.44,5.993,iteration
8,0,1,5,10.43,6.318,iteration
8,0,1,6,19.5,6.46,iteration
8,0,1,7,22.95,6.74,iteration
8,0,1,8,26.62,6.93,iteration
8,0,1,9,45.0,8.1,iteration
