iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.26265853658536586,0.07685482346958676,0.2736716476577494,0.26265853658536586,-0.4,-0.062,41
1,0,x,0.04200000000000001,0.27272097775440207,0.27593610076848785,0.21351219512195121,-0.594,0.537,41
1,0,y,0.08626829268292684,0.37424454144252267,0.3840588433065319,0.3231951219512195,-0.722,0.856,41
1,0,z,-0.23380487804878045,0.3444706946728557,0.4163229281312823,0.34473170731707314,-1.04,0.51,41
2,0,origin_time,0.05878048780487805,0.024013727979415516,0.06349649500601415,0.05878048780487805,0.016,0.118,41
2,0,x,0.28731707317073174,0.16532030094222788,0.3314843924516272,0.2878536585365854,-0.011,0.706,41
2,0,y,-0.2794634146341463,0.16087263520895023,0.3224589972043714,0.28721951219512193,-0.567,0.159,41
2,0,z,-0.0012195121951219536,0.1708481728197864,0.17085252519601124,0.12946341463414635,-0.371,0.418,41
3,0,origin_time,0.0026097560975609758,0.004982300618459982,0.005624424089759183,0.0037804878048780487,-0.009,0.016,41
3,0,x,0.006341463414634147,0.01625649552144943,0.017449578931253578,0.013365853658536587,-0.044,0.044,41
3,0,y,-0.025829268292682925,0.02268544439215336,0.03437703430787592,0.02929268292682927,-0.06,0.042,41
3,0,z,-0.035463414634146345,0.08471130242814108,0.0918349526955035,0.06570731707317073,-0.236,0.164,41
4,0,origin_time,-0.005390243902439025,0.005395924608399935,0.007626973954807836,0.00626829268292683,-0.016,0.011,41
4,0,x,0.17178048780487806,0.017391492446542478,0.17265862272125304,0.17178048780487806,0.128,0.202,41
4,0,y,-0.18353658536585366,0.0238911122988625,0.18508501672105754,0.18353658536585366,-0.226,-0.136,41
4,0,z,-0.019341463414634146,0.07335533623367818,0.07586235931590586,0.0625609756097561,-0.162,0.154,41
5,0,origin_time,-0.0002926829268292683,0.0011096890893733976,0.001147638083514009,0.0006829268292682927,-0.005,0.002,41
5,0,x,0.0076585365853658535,0.003892517876566942,0.00859097654802878,0.007853658536585364,-0.004,0.019,41
5,0,y,-0.015878048780487805,0.00757787254381488,0.017593651848489374,0.015878048780487805,-0.035,-0.004,41
5,0,z,-0.007634146341463416,0.029572363579631254,0.030541854528642828,0.020902439024390245,-0.108,0.08,41
6,0,origin_time,-0.01026829268292683,0.0027232010418506937,0.010623260259288829,0.010365853658536586,-0.015,0.002,41
6,0,x,0.11765853658536585,0.015544757968442034,0.1186809619598161,0.11765853658536585,0.079,0.14,41
6,0,y,-0.1211219512195122,0.017088285991987667,0.12232144777333963,0.1211219512195122,-0.155,-0.09,41
6,0,z,-0.0024146341463414634,0.0664992116622101,0.06654303577201823,0.05514634146341465,-0.115,0.199,41
7,0,origin_time,-0.0006097560975609756,0.001377131142779815,0.0015060852176841885,0.0008536585365853657,-0.005,0.002,41
7,0,x,0.005292682926829269,0.0037627435659857347,0.006493899576319076,0.0057317073170731715,-0.004,0.018,41
7,0,y,-0.010121951219512195,0.005292401925776418,0.011422058248588402,0.010121951219512195,-0.024,-0.0,41
7,0,z,-0.0028536585365853662,0.026506843088484697,0.02666000933159956,0.016853658536585367,-0.106,0.08,41
8,0,origin_time,-0.012073170731707317,0.0025508510669916885,0.012339703913908422,0.012121951219512195,-0.015,0.001,41
8,0,x,0.09195121951219512,0.014439024390243901,0.0930779898532513,0.09195121951219512,0.058,0.113,41
8,0,y,-0.07980487804878049,0.012937409384049565,0.08084673847441973,0.07980487804878049,-0.106,-0.053,41
8,0,z,0.004463414634146341,0.055987846050847896,0.056165478504235644,0.045341463414634145,-0.087,0.186,41
