iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.034827,0.024893,0.157777,,True,True,False,accepted
1,0,0,0.024033,0.017179,0.131067,4.398,True,True,False,accepted
2,0,0,0.002498,0.001664,0.04079,3.254,True,True,False,accepted
3,0,0,0.002273,0.001625,0.040309,0.639,True,True,False,accepted
4,0,0,0.002244,0.001494,0.038658,1.699,True,True,False,accepted
5,0,0,0.002082,0.001488,0.038577,0.232,True,True,False,accepted
6,0,0,0.002141,0.001426,0.037761,1.177,True,True,False,accepted
7,0,0,0.001993,0.001425,0.037744,0.19,True,True,False,accepted
8,0,0,0.002086,0.00139,0.037277,0.874,True,True,True,accepted
