iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.58,4.851,iteration
2,0,1,3,4.1,5.678,iteration
2,0,1,4,5.72,6.068,iteration
2,0,1,5,9.3,6.351,iteration
2,0,1,6,18.73,6.67,iteration
2,0,1,7,22.7,7.0,iteration
2,0,1,8,26.95,7.26,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.58,4.816,iteration
4,0,1,3,4.1,5.709,iteration
4,0,1,4,5.72,6.071,iteration
4,0,1,5,9.3,6.373,iteration
4,0,1,6,18.73,6.67,iteration
4,0,1,7,22.7,7.0,iteration
4,0,1,8,26.95,7.26,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.58,4.801,iteration
6,0,1,3,4.1,5.73,iteration
6,0,1,4,5.72,6.062,iteration
6,0,1,5,9.3,6.366,iteration
6,0,1,6,18.73,6.67,iteration
6,0,1,7,22.7,7.0,iteration
6,0,1,8,26.95,7.26,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.58,4.802,iteration
8,0,1,3,4.1,5.738,iteration
8,0,1,4,5.72,6.051,iteration
8,0,1,5,9.3,6.352,iteration
8,0,1,6,18.73,6.67,iteration
8,0,1,7,22.7,7.0,iteration
8,0,1,8,26.95,7.26,iteration
8,0,1,9,45.0,8.1,iteration
