iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.78,4.96,iteration
2,0,1,3,4.64,5.815,iteration
2,0,1,4,5.82,6.057,iteration
2,0,1,5,9.51,6.338,iteration
2,0,1,6,19.24,6.63,iteration
2,0,1,7,22.42,7.03,iteration
2,0,1,8,27.3,7.28,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.78,5.101,iteration
4,0,1,3,4.64,5.861,iteration
4,0,1,4,5.82,6.035,iteration
4,0,1,5,9.51,6.331,iteration
4,0,1,6,19.24,6.63,iteration
4,0,1,7,22.42,7.03,iteration
4,0,1,8,27.3,7.28,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.78,5.216,iteration
6,0,1,3,4.64,5.896,iteration
6,0,1,4,5.82,6.011,iteration
6,0,1,5,9.51,6.306,iteration
6,0,1,6,19.24,6.63,iteration
6,0,1,7,22.42,7.03,iteration
6,0,1,8,27.3,7.28,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.78,5.296,iteration
8,0,1,3,4.64,5.885,iteration
8,0,1,4,5.82,6.019,iteration
8,0,1,5,9.51,6.306,iteration
8,0,1,6,19.24,6.63,iteration
8,0,1,7,22.42,7.03,iteration
8,0,1,8,27.3,7.28,iteration
8,0,1,9,45.0,8.1,iteration
