iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.2845853658536585,0.07850119638975096,0.2952139364811271,0.2845853658536585,-0.427,-0.074,41
1,0,x,0.05951219512195122,0.26578187663729064,0.27236319009196736,0.2142926829268293,-0.583,0.547,41
1,0,y,0.09475609756097561,0.4043137987116856,0.4152690282860721,0.3490975609756098,-0.764,0.843,41
1,0,z,-0.23073170731707315,0.35636819986173685,0.4245414168654766,0.336,-1.183,0.662,41
2,0,origin_time,0.05814634146341463,0.023267858051879788,0.06262898884623988,0.05814634146341463,0.019,0.119,41
2,0,x,0.2679512195121951,0.1616355356997706,0.31292795087531633,0.2679512195121951,0.01,0.699,41
2,0,y,-0.27639024390243905,0.1547257019103414,0.316751653122912,0.28292682926829266,-0.543,0.134,41
2,0,z,0.003829268292682925,0.16272420217237304,0.16276925160573996,0.11602439024390247,-0.4,0.528,41
3,0,origin_time,0.0007560975609756099,0.0042356241098848646,0.004302580054101402,0.003,-0.008,0.014,41
3,0,x,0.009341463414634146,0.012049916012454115,0.01524675095337188,0.012658536585365854,-0.02,0.049,41
3,0,y,-0.025658536585365856,0.020489866330668474,0.032835881622871335,0.028487804878048778,-0.068,0.021,41
3,0,z,-0.020878048780487806,0.065411714890937,0.06866283831778044,0.045804878048780494,-0.233,0.147,41
4,0,origin_time,0.009707317073170732,0.0054336077151284695,0.011124571792252302,0.009707317073170732,0.002,0.03,41
4,0,x,0.15192682926829268,0.029586904027735995,0.15478096246458548,0.15192682926829268,0.103,0.197,41
4,0,y,-0.19378048780487805,0.028243291623202597,0.19582788610310267,0.19378048780487805,-0.246,-0.129,41
4,0,z,-0.055292682926829276,0.059964722923073095,0.08156622328199219,0.0701219512195122,-0.165,0.073,41
5,0,origin_time,0.0003902439024390244,0.0017652202070948515,0.0018078419961176995,0.001024390243902439,-0.009,0.003,41
5,0,x,0.0072439024390243915,0.005950119850421863,0.009374329244297312,0.008268292682926828,-0.019,0.024,41
5,0,y,-0.01770731707317073,0.008620010476025054,0.01969400057216881,0.01770731707317073,-0.039,-0.0,41
5,0,z,-0.014292682926829267,0.03416262677856695,0.03703195719454397,0.025170731707317075,-0.091,0.163,41
6,0,origin_time,0.004609756097560975,0.005613042515603727,0.007263339284445935,0.005,-0.003,0.023,41
6,0,x,0.10075609756097562,0.02355665768644473,0.10347322028946994,0.10075609756097562,0.055,0.15,41
6,0,y,-0.13051219512195125,0.019025171966428354,0.13189158518989164,0.13051219512195125,-0.164,-0.088,41
6,0,z,-0.05036585365853658,0.0633872173378217,0.08096084570077913,0.06499999999999999,-0.175,0.148,41
7,0,origin_time,0.0006829268292682927,0.0014556705669635877,0.0016079072901316594,0.0009756097560975612,-0.006,0.004,41
7,0,x,0.0046829268292682925,0.00617405675383083,0.007749114819629716,0.006487804878048781,-0.02,0.017,41
7,0,y,-0.013682926829268291,0.006376171434754382,0.015095630122008416,0.013682926829268291,-0.033,-0.0,41
7,0,z,-0.020975609756097562,0.03464910360638149,0.040503537936405674,0.02765853658536585,-0.11,0.129,41
8,0,origin_time,0.0032682926829268296,0.002913587933466917,0.004378439414599347,0.003609756097560976,-0.005,0.013,41
8,0,x,0.08614634146341463,0.014428226021493604,0.08734624121081877,0.08614634146341463,0.051,0.103,41
8,0,y,-0.07126829268292684,0.012010207833631341,0.07227319443712406,0.07126829268292684,-0.094,-0.043,41
8,0,z,-0.02592682926829269,0.0665451947080099,0.07141752876314152,0.052756097560975615,-0.119,0.22,41
