iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.049421,0.035326,0.187951,,True,True,False,accepted
1,0,0,0.024732,0.017678,0.13296,6.814,True,True,False,accepted
2,0,0,0.004288,0.002856,0.053442,2.326,True,True,False,accepted
3,0,0,0.003934,0.002812,0.053029,0.541,True,True,False,accepted
4,0,0,0.002648,0.001764,0.042,1.508,True,True,False,accepted
5,0,0,0.002447,0.001749,0.041824,0.283,True,True,False,accepted
6,0,0,0.002473,0.001647,0.040584,1.26,True,True,False,accepted
7,0,0,0.002263,0.001617,0.040217,0.456,True,True,False,accepted
8,0,0,0.002329,0.001551,0.039388,0.96,True,True,True,accepted
