 FRMZ     P   0A   925 54.31                                    0.06            
 KRNG     P   0A   925 54.58                                   -0.01            
 GOLJ     P   4A   926 46.19                                   -9.35            
 TBZ      P   0A   925 59.77                                    0.07            
                                                                                

 2012  815 10 0 34.8 L  38.423  46.797 12.6      17 0.0 2.6L                   1
 Action:ARG 26-09-15 11:07 OP:OBSP STATUS:               ID:20120815100034     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 GZCH     P   0A  10 0 37.51                                   -0.08            
 ZANG     P   0A  10 0 37.67                                   -0.14            
 ORNG     P   0A  10 0 38.14                                    0.13            
 HIGH     P   0A  10 0 38.58                                   -0.07            
 VRDN     P   0A  10 0 38.84                                    0.04            
 AZGN     P   0A  10 0 39.00                                   -0.07            
 NMVR     P   0A  10 0 39.18                                    0.02            
 BLVR     P   0A  10 0 39.37                                    0.16            
 SRND     P   0A  10 0 39.54                                    0.07            
 KVCH     P   0A  10 0 39.77                                    0.13            
 FRMZ     P   0A  10 0 40.07                                    0.08            
 HMLO     P   4A  10 1 23.31                                   -16.7            
 MGSL     P   0A  10 0 40.25                                   -0.01            
 KRNG     P   0A  10 0 40.43                                   -0.01            
 GOLJ     P   0A  10 0 41.40                                    0.01            
 TBZ      P   0A  10 0 45.59                                   -0.02            
 BST      P   0A  10 0 48.72                                   -0.18            
                                                                                

 2012  815 1053 24.6 L  38.393  46.642  4.0      15 0.0 2.4L                   1
 Action:ARG 26-09-15 11:07 OP:OBSP STATUS:               ID:20120815105324     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 HIGH     P   0A  1053 26.52                                   -0.02            
 KVCH     P   0A  1053 26.98                                    0.01            
 ZANG     P   0A  1053 26.94                                   -0.01            
 SRND     P   0A  1053 27.10                                    0.01            
 HMLO     P   4A  1054 18.67                                   -9.21            
 GZCH     P   0A  1053 27.99                                   -0.06            
 FRMZ     P   0A  1053 28.46                                    0.18            
 GOLJ     P   0A  1053 28.90                                    0.01            
 ORNG     P   0A  1053 29.35                                    0.10            
 BLVR     P   0A  1053 29.82                                    0.17            
 NMVR     P   0A  1053 30.30                                   -0.02            
 VRDN     P   0A  1053 30.52                                   -0.09            
 AZGN     P   0A  1053 30.63                                   -0.15            
 MGSL     P   0A  1053 31.67                                    0.04            
 TBZ      P   0A  1053 33.25                                   -0.13            
                                                                                

 2012  815 1056 56.9 L  38.409  46.711  3.5      17 0.0 2.9L                   1
 Action:ARG 26-09-15 11:07 OP:OBSP STATUS:               ID:20120815105656     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A  1056 58.24                                   -0.07            
 HIGH     P   0A  1056 59.12                                   -0.02            
 GZCH     P   0A  1056 59.25                                    0.10            
 SRND     P   0A  1057  0.23                                    0.00            
 KVCH     P   0A  1057  0.31                                   -0.00            
 ORNG     P   0A  1057  0.66                                    0.11            
 HMLO     P   4A  1057 51.60                                   -9.32            
 FRMZ     P   0A  1057  1.18                                    0.11            
 BLVR     P   0A  1057  1.58                                    0.12            
 NMVR     P   0A  1057  1.85                                   -0.01            
 VRDN     P   0A  1057  1.85                                   -0.05            
 AZGN     P   0A  1057  1.99                                   -0.12            
 GOLJ     P   0A  1057  2.24                                   -0.04            
 HRS      P   4A  1057  2.60                                   -0.60            
 MGSL     P   0A  1057  3.17                                   -0.03            
 KRNG     P   0A  1057  3.74                                   -0.06            
 BST      P   4A  1057 10.93                                   -0.36            
                                                                                

 2012  815 1123 43.8 L  38.398  46.674  3.9      13 0.0 1.9L                   1
 Action:ARG 26-09-15 11:07 OP:OBSP STATUS:               ID:20120815112343     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 HIGH     P   0A  1123 45.65                                   -0.07            
 ZANG     P   0A  1123 45.69                                    0.03            
 SRND     P   0A  1123 46.58                                   -0.00            
 KVCH     P   0A  1123 46.60                                    0.02            
 GZCH     P   0A  1123 46.75                                    0.04            
 HMLO     P   4A  1124 38.14                                   -9.26            
 FRMZ     P   0A  1123 47.83                                    0.14            
 BLVR     P   0A  1123 48.65                                    0.12            
 GOLJ     P   0A  1123 48.52                                   -0.07            
 NMVR     P   0A  1123 49.13                                    0.02            
 VRDN     P   0A  1123 49.24                                   -0.09            
 AZGN     P   0A  1123 49.41                                   -0.12            
 MGSL     P   0A  1123 50.46                                    0.03            
                                                                                

 2012  815 1139 28.9 L  38.387  46.683  3.9      15 0.0 2.0L                   1
 Action:ARG 26-09-15 11:07 OP:OBSP STATUS:               ID:20120815113928     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 HIGH     P   0A  1139 30.61                                   -0.08            
 ZANG     P   0A  1139 30.89                                    0.04            
 SRND     P   0A  1139 31.59                                   -0.02            
 KVCH     P   0A  1139 31.71                                    0.02            
 GZCH     P   0A  1139 31.88                                    0.05            
 HMLO     P   4A  1140 23.49                                   -9.29            
 FRMZ     P   0A  1139 33.20                                    0.12            
 BLVR     P   0A  1139 33.59                                    0.17            
 GOLJ     P   0A  1139 33.80                                   -0.08            
 NMVR     P   0A  1139 34.06                                    0.02            
 VRDN     P   0A  1139 34.33                                   -0.05            
 AZGN     P   0A  1139 34.59                                   -0.08            
 MGSL     P   0A  1139 35.34                                   -0.03            
 KRNG     P   0A  1139 36.15                                   -0.09            
 TBZ      P   0A  1139 38.30                                    0.05            
                                                                                

 2012  815 12 3 56.6 L  38.385  46.805  8.3      14 0.0 1.6L                   1
 Action:ARG 26-09-15 11:07 OP:OBSP STATUS:               ID:20120815120356     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 GZCH     P   0A  12 3 59.02                                   -0.00            
 ZANG     P   0A  12 3 59.21                                   -0.08            
 ORNG     P   0A  12 3 59.99                                    0.18            
 HIGH     P   0A  12 3 59.81                                   -0.08            
 BLVR     P   0A  12 4  0.20                                    0.07            
 NMVR     P   0A  12 4  0.23                                    0.03            
 VRDN     P   0A  12 4  0.38                                    0.00            
 SRND     P   0A  12 4  0.74                                   -0.07            
 AZGN     P   0A  12 4  0.95                                   -0.09            
 KVCH     P   0A  12 4  1.20                                    0.10            
 MGSL     P   0A  12 4  1.39                                   -0.05            
 HMLO     P   4A  12 4 52.84                                   -9.19            
 KRNG     P   0A  12 4  2.08                                   -0.06            
 GOLJ     P   0A  12 4  3.36                                    0.07            
                                                                                

 2012  815 1319  0.8 L  38.436  46.704  3.6      19 0.0 2.2L                   1
 Action:ARG 26-09-15 11:07 OP:OBSP STATUS:               ID:20120815131900     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A  1319  2.02                                   -0.14            
 MHTR     P   0A  1319  2.39                                    0.10            
 GZCH     P   0A  1319  3.08                                    0.06            
 HIGH     P   0A  1319  3.55                                    0.01            
 ORNG     P   0A  1319  4.37                                    0.12            
 HMLO     P   4A  1319 55.16                                   -9.34            
 FRMZ     P   0A  1319  4.60                                    0.06            
 KVCH     P   0A  1319  4.48                                   -0.02            
 SRND     P   0A  1319  4.54                                    0.03            
 AZGN     P   0A  1319  5.70                                   -0.12            
 BLVR     P   0A  1319  5.96                                    0.15            
 VRDN     P   0A  1319  5.82                                   -0.02            
 GOLJ     P   0A  1319  6.02                                   -0.06            
 NMVR     P   0A  1319  6.09                                   -0.03            
 HRS      P   4A  1319  6.75                                   -0.60            
 MGSL     P   0A  1319  7.40                                   -0.03            
 KRNG     P   0A  1319  7.68                                   -0.07            
 TBZ      P   4A  1319 10.70                                   -0.06            
 BST      P   4A  1319 15.40                                   -0.25            
                                                                                

 2012  815 1420 41.3 L  38.412  46.788  9.8      14 0.0 1.6L                   1
 Action:ARG 26-09-15 11:07 OP:OBSP STATUS:               ID:20120815142041     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 GZCH     P   0A  1420 43.59                                   -0.06            
 ZANG     P   0A  1420 43.76                                   -0.07            
 ORNG     P   0A  1420 44.51                                    0.20            
 HIGH     P   0A  1420 44.61                                   -0.06            
 VRDN     P   0A  1420 45.17                                   -0.01            
 BLVR     P   0A  1420 45.32                                   -0.03            
 NMVR     P   0A  1420 45.48                                    0.10            
 AZGN     P   0A  1420 45.49                                   -0.05            
 SRND     P   0A  1420 45.60                                    0.05            
 KVCH     P   0A  1420 45.86                                    0.11            
 HMLO     P   4A  1421 37.65                                   -8.65            
 FRMZ     P   0A  1420 46.27                                   -0.04            
 MGSL     P   0A  1420 46.50                                   -0.08            
 KRNG     P   0A  1420 46.91                                   -0.03            
                                                                                

 2012  815 16 1 21.2 L  38.403  46.676  5.1      12 0.0 1.6L                   1
 Action:ARG 26-09-15 11:07 OP:OBSP STATUS:               ID:20120815160121     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A  16 1 23.07                                   -0.07            
 SRND     P   0A  16 1 24.08                                    0.00            
 KVCH     P   0A  16 1 24.07                                   -0.01            
 HMLO     P   4A  16 2 15.97                                   -8.75            
 FRMZ     P   0A  16 1 25.12                                    0.14            
 ORNG     P   0A  16 1 25.35                                    0.10            
 BLVR     P   0A  16 1 26.02                                    0.12            
 GOLJ     P   0A  16 1 25.85                                   -0.09            
 MGSL     P   0A  16 1 27.75                                    0.01            
 KRNG     P   0A  16 1 28.30                                   -0.16            
 TBZ      P   0A  16 1 30.41                                   -0.00            
 BST      P   4A  16 1 35.31                                   -0.09            
                                                                                

 2012  815 1637 20.7 L  38.393  46.671  4.4      14 0.0 2.2L                   1
 Action:ARG 26-09-15 11:07 OP:OBSP STATUS:               ID:20120815163720     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A  1637 22.65                                   -0.13            
 KVCH     P   0A  1637 23.46                                    0.01            
 SRND     P   0A  1637 23.43                                   -0.00            
 HMLO     P   4A  1638 15.64                                   -8.69            
 FRMZ     P   0A  1637 24.80                                    0.15            
 ORNG     P   0A  1637 25.07                                    0.10            
 GOLJ     P   0A  1637 25.43                                   -0.02            
 BLVR     P   0A  1637 25.52                                    0.11            
 NMVR     P   0A  1637 26.02                                    0.00            
 VRDN     P   0A  1637 26.18                                   -0.11            
 MGSL     P   0A  1637 27.34                                    0.01            
 HRS      P   4A  1637 26.85                                   -0.56            
 TBZ      P   0A  1637 29.80                                   -0.08            
 BST      P   4A  1637 34.66                                   -0.21            
                                                                                

 2012  815 1959 43.5 L  38.390  46.651  4.2      14 0.0 1.6L                   1
 Action:ARG 26-09-15 11:07 OP:OBSP STATUS:               ID:20120815195943     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 HIGH     P   4A  20 0 36.70                                   -8.63            
 KVCH     P   0A  1959 45.87                                   -0.02            
 ZANG     P   0A  1959 45.73                                   -0.02            
 SRND     P   0A  1959 46.00                                    0.05            
 MHTR     P   0A  1959 46.19                                    0.09            
 GZCH     P   0A  1959 46.78                                   -0.00            
 HMLO     P   4A  20 0 38.16                                   -8.70            
 FRMZ     P   0A  1959 47.37                                    0.12            
 GOLJ     P   0A  1959 47.80                                   -0.08            
 BLVR     P   4A  1959 48.55                                    0.22            
 NMVR     P   0A  1959 49.09                                    0.09            
 AZGN     P   0A  1959 49.41                                   -0.12            
 MGSL     P   0A  1959 50.38                                    0.06            
 KRNG     P   0A  1959 51.11                                   -0.09            
                                                                                

 2012  815 2038 42.8 L  38.410  46.796  9.7      16 0.0 1.8L                   1
 Action:ARG 26-09-15 11:07 OP:OBSP STATUS:               ID:20120815203842     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 GZCH     P   0A  2038 45.08                                   -0.04            
 ZANG     P   0A  2038 45.26                                   -0.10            
 MHTR     P   0A  2038 45.76                                    0.01            
 ORNG     P   0A  2038 45.95                                    0.20            
 HIGH     P   0A  2038 46.15                                   -0.05            
 VRDN     P   0A  2038 46.57                                    0.01            
 NMVR     P   0A  2038 46.74                                   -0.02            
 BLVR     P   0A  2038 46.86                                    0.10            
 AZGN     P   0A  2038 46.88                                   -0.09            
 SRND     P   0A  2038 47.13                                    0.03            
 KVCH     P   0A  2038 47.37                                    0.06            
 HMLO     P   4A  2039 39.20                                   -8.70            
 MGSL     P   0A  2038 47.90                                   -0.05            
 FRMZ     P   0A  2038 47.97                                    0.06            
 KRNG     P   0A  2038 48.27                                   -0.04            
 GOLJ     P   0A  2038 49.20                                   -0.04            
                                                                                

 2012  815 2041 15.9 L  38.402  46.822  4.1      13 0.0 1.2L                   1
 Action:ARG 26-09-15 11:07 OP:OBSP STATUS:               ID:20120815204115     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 GZCH     P   0A  2041 17.55                                   -0.02            
 ZANG     P   0A  2041 18.16                                   -0.07            
 ORNG     P   0A  2041 18.65                                    0.15            
 MHTR     P   0A  2041 18.84                                   -0.06            
 VRDN     P   0A  2041 19.15                                   -0.06            
 HIGH     P   0A  2041 19.23                                   -0.12            
 BLVR     P   0A  2041 19.59                                    0.07            
 AZGN     P   0A  2041 19.79                                   -0.07            
 SRND     P   0A  2041 20.46                                    0.05            
 MGSL     P   0A  2041 20.68                                   -0.01            
 KVCH     P   0A  2041 20.75                                    0.07            
 HMLO     P   4A  2042 12.76                                   -8.68            
 FRMZ     P   0A  2041 21.57                                    0.12            
                                                                                

 2012  815 2054  2.9 L  38.423  46.740 10.7      14 0.0 1.3L                   1
 Action:ARG 26-09-15 11:07 OP:OBSP STATUS:               ID:20120815205402     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A  2054  5.30                                   -0.04            
 MHTR     P   0A  2054  5.54                                   -0.01            
 GZCH     P   0A  2054  5.49                                   -0.03            
 HIGH     P   0A  2054  6.02                                   -0.07            
 ORNG     P   0A  2054  6.45                                    0.20            
 SRND     P   0A  2054  6.84                                   -0.02            
 KVCH     P   0A  2054  6.93                                   -0.03            
 FRMZ     P   0A  2054  7.36                                    0.07            
 BLVR     P   0A  2054  7.59                                    0.16            
 VRDN     P   0A  2054  7.38                                   -0.04            
 AZGN     P   0A  2054  7.46                                   -0.10            
 NMVR     P   0A  2054  7.68                                    0.05            
 MGSL     P   0A  2054  8.80                                   -0.04            
 KRNG     P   0A  2054  9.08                                   -0.10            
                                                                                

 2012  815 21 2 49.7 L  38.397  46.667  5.1      15 0.0 2.5L                   1
 Action:ARG 26-09-15 11:07 OP:OBSP STATUS:               ID:20120815210249     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 HIGH     P   0A  21 2 51.71                                   -0.04            
 ZANG     P   0A  21 2 51.76                                   -0.05            
 MHTR     P   0A  21 2 52.23                                    0.09            
 KVCH     P   0A  21 2 52.40                                   -0.03            
 SRND     P   0A  21 2 52.45                                    0.01            
 GZCH     P   0A  21 2 52.72                                   -0.03            
 HMLO     P   4A  21 3 44.53                                   -8.66            
 FRMZ     P   0A  21 2 53.64                                    0.14            
 ORNG     P   0A  21 2 54.03                                    0.08            
 GOLJ     P   0A  21 2 54.25                                   -0.08            
 BLVR     P   0A  21 2 54.59                                    0.14            
 NMVR     P   0A  21 2 55.05                                    0.02            
 VRDN     P   0A  21 2 55.14                                   -0.12            
 AZGN     P   0A  21 2 55.29                                   -0.16            
 MGSL     P   0A  21 2 56.40                                    0.06            
                                                                                

 2012  815 2114  4.4 L  38.432  46.733 10.4      16 0.0 1.2L                   1
 Action:ARG 26-09-15 11:07 OP:OBSP STATUS:               ID:20120815211404     I
 STAT SP IPHASW D HRMM SECON CODA AMPLIT PERI AZIMU VELO AIN AR TRES W  DIS CAZ7
 ZANG     P   0A  2114  6.77                                   -0.10            
 MHTR     P   0A  2114  7.03                                    0.04            
 GZCH     P   0A  2114  7.06                                   -0.03            
 HIGH     P   0A  2114  7.64                                   -0.07            
 ORNG     P   0A  2114  8.01                                    0.20            
 SRND     P   0A  2114  8.47                                   -0.00            
 KVCH     P   0A  2114  8.53                                   -0.00            
 HMLO     P   4A  2115  0.03                                   -8.65            
 FRMZ     P   0A  2114  8.82                                    0.14            
 VRDN     P   0A  2114  9.02                                   -0.06            
 AZGN     P   0A  2114  9.03                                   -0.11            
 BLVR     P   0A  2114  9.33                                    0.14            
 NMVR     P   0A  2114  9.48                                    0.11            
 GOLJ     P   0A  2114 10.02                                   -0.07            
 MGSL     P   0A  2114 10.54                                   -0.05            
 KRNG     P   0A  2114 10.76                                   -0.10            
                                                                                

