iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,3.28,4.623,iteration
2,0,1,3,3.62,5.734,iteration
2,0,1,4,5.34,6.012,iteration
2,0,1,5,10.38,6.253,iteration
2,0,1,6,19.54,6.42,iteration
2,0,1,7,22.85,6.7,iteration
2,0,1,8,26.69,6.88,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,3.28,4.626,iteration
4,0,1,3,3.62,5.721,iteration
4,0,1,4,5.34,5.995,iteration
4,0,1,5,10.38,6.271,iteration
4,0,1,6,19.54,6.42,iteration
4,0,1,7,22.85,6.7,iteration
4,0,1,8,26.69,6.88,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,3.28,4.628,iteration
6,0,1,3,3.62,5.712,iteration
6,0,1,4,5.34,5.984,iteration
6,0,1,5,10.38,6.281,iteration
6,0,1,6,19.54,6.42,iteration
6,0,1,7,22.85,6.7,iteration
6,0,1,8,26.69,6.88,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,3.28,4.63,iteration
8,0,1,3,3.62,5.706,iteration
8,0,1,4,5.34,5.977,iteration
8,0,1,5,10.38,6.284,iteration
8,0,1,6,19.54,6.42,iteration
8,0,1,7,22.85,6.7,iteration
8,0,1,8,26.69,6.88,iteration
8,0,1,9,45.0,8.1,iteration
