iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,-0.002,0.02082199691565522,0.020917828652982973,0.012222222222222223,-0.036,0.043,0.043,9
4,0,1,-0.001,0.009321420969406375,0.009374907406950156,0.005666666666666667,-0.017,0.018,0.018,9
6,0,1,-0.0008888888888888883,0.005762801102173306,0.0058309518948452994,0.0035555555555555557,-0.011,0.01,0.011,9
8,0,1,-0.0008888888888888889,0.003177855476905576,0.003299831645537222,0.002,-0.007,0.003,0.007,9
