iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.01975,0.013495,0.11617,,True,True,False,accepted
1,0,0,0.001805,0.001233,0.035115,6.835,True,True,False,accepted
2,0,0,0.001464,0.000935,0.03058,1.157,True,True,False,accepted
3,0,0,0.001344,0.000919,0.030307,0.423,True,True,False,accepted
4,0,0,0.001404,0.000897,0.029946,0.584,True,True,False,accepted
5,0,0,0.00131,0.000895,0.029919,0.16,True,True,False,accepted
6,0,0,0.001387,0.000886,0.029765,0.405,True,True,False,accepted
7,0,0,0.001296,0.000885,0.029754,0.11,True,True,False,accepted
8,0,0,0.00138,0.000881,0.029685,0.283,True,True,True,accepted
