iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.86,4.501,iteration
2,0,1,3,4.65,4.964,iteration
2,0,1,4,6.5,5.346,iteration
2,0,1,5,6.64,5.765,iteration
2,0,1,6,9.06,6.092,iteration
2,0,1,7,12.91,6.353,iteration
2,0,1,8,15.79,6.404,iteration
2,0,1,9,19.11,6.6,iteration
2,0,1,10,23.11,6.88,iteration
2,0,1,11,28.06,7.01,iteration
2,0,1,12,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.86,4.501,iteration
4,0,1,3,4.65,4.9,iteration
4,0,1,4,6.5,5.352,iteration
4,0,1,5,6.64,5.845,iteration
4,0,1,6,9.06,6.141,iteration
4,0,1,7,12.91,6.443,iteration
4,0,1,8,15.79,6.444,iteration
4,0,1,9,19.11,6.6,iteration
4,0,1,10,23.11,6.88,iteration
4,0,1,11,28.06,7.01,iteration
4,0,1,12,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.86,4.501,iteration
6,0,1,3,4.65,4.832,iteration
6,0,1,4,6.5,5.361,iteration
6,0,1,5,6.64,5.901,iteration
6,0,1,6,9.06,6.196,iteration
6,0,1,7,12.91,6.525,iteration
6,0,1,8,15.79,6.526,iteration
6,0,1,9,19.11,6.6,iteration
6,0,1,10,23.11,6.88,iteration
6,0,1,11,28.06,7.01,iteration
6,0,1,12,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.86,4.501,iteration
8,0,1,3,4.65,4.774,iteration
8,0,1,4,6.5,5.371,iteration
8,0,1,5,6.64,5.956,iteration
8,0,1,6,9.06,6.247,iteration
8,0,1,7,12.91,6.599,iteration
8,0,1,8,15.79,6.6,iteration
8,0,1,9,19.11,6.601,iteration
8,0,1,10,23.11,6.88,iteration
8,0,1,11,28.06,7.01,iteration
8,0,1,12,45.0,8.1,iteration
