iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.08199,0.058605,0.242085,,True,True,False,accepted
1,0,0,0.034612,0.02474,0.15729,11.466,True,True,False,accepted
2,0,0,0.003333,0.002215,0.047059,3.314,True,True,False,accepted
3,0,0,0.002957,0.002114,0.045974,0.766,True,True,False,accepted
4,0,0,0.002532,0.001682,0.041013,1.334,True,True,False,accepted
5,0,0,0.002327,0.001663,0.040782,0.386,True,True,False,accepted
6,0,0,0.002372,0.001576,0.039695,1.079,True,True,False,accepted
7,0,0,0.002177,0.001556,0.039446,0.384,True,True,False,accepted
8,0,0,0.00229,0.001521,0.039002,0.907,True,True,True,accepted
