iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.24,4.509,iteration
2,0,1,3,3.93,4.861,iteration
2,0,1,4,6.02,6.002,iteration
2,0,1,5,10.17,6.301,iteration
2,0,1,6,19.02,6.55,iteration
2,0,1,7,23.96,6.89,iteration
2,0,1,8,26.39,7.0,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.24,4.501,iteration
4,0,1,3,3.93,4.923,iteration
4,0,1,4,6.02,6.022,iteration
4,0,1,5,10.17,6.346,iteration
4,0,1,6,19.02,6.55,iteration
4,0,1,7,23.96,6.89,iteration
4,0,1,8,26.39,7.0,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.24,4.501,iteration
6,0,1,3,3.93,4.997,iteration
6,0,1,4,6.02,6.039,iteration
6,0,1,5,10.17,6.368,iteration
6,0,1,6,19.02,6.55,iteration
6,0,1,7,23.96,6.89,iteration
6,0,1,8,26.39,7.0,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.24,4.501,iteration
8,0,1,3,3.93,5.075,iteration
8,0,1,4,6.02,6.054,iteration
8,0,1,5,10.17,6.385,iteration
8,0,1,6,19.02,6.55,iteration
8,0,1,7,23.96,6.89,iteration
8,0,1,8,26.39,7.0,iteration
8,0,1,9,45.0,8.1,iteration
