iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.24,4.644,iteration
2,0,1,3,4.13,5.22,iteration
2,0,1,4,7.08,5.705,iteration
2,0,1,5,9.0,6.11,iteration
2,0,1,6,13.34,6.382,iteration
2,0,1,7,18.35,6.61,iteration
2,0,1,8,22.74,6.79,iteration
2,0,1,9,26.94,7.05,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.24,4.501,iteration
4,0,1,3,4.13,5.285,iteration
4,0,1,4,7.08,5.784,iteration
4,0,1,5,9.0,6.141,iteration
4,0,1,6,13.34,6.452,iteration
4,0,1,7,18.35,6.61,iteration
4,0,1,8,22.74,6.79,iteration
4,0,1,9,26.94,7.05,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.24,4.501,iteration
6,0,1,3,4.13,5.338,iteration
6,0,1,4,7.08,5.862,iteration
6,0,1,5,9.0,6.179,iteration
6,0,1,6,13.34,6.524,iteration
6,0,1,7,18.35,6.61,iteration
6,0,1,8,22.74,6.79,iteration
6,0,1,9,26.94,7.05,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.499,iteration
8,0,1,2,2.24,4.5,iteration
8,0,1,3,4.13,5.375,iteration
8,0,1,4,7.08,5.927,iteration
8,0,1,5,9.0,6.222,iteration
8,0,1,6,13.34,6.592,iteration
8,0,1,7,18.35,6.61,iteration
8,0,1,8,22.74,6.79,iteration
8,0,1,9,26.94,7.05,iteration
8,0,1,10,45.0,8.1,iteration
