iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.52,4.739,iteration
2,0,1,3,3.51,5.727,iteration
2,0,1,4,4.53,5.96,iteration
2,0,1,5,10.11,6.293,iteration
2,0,1,6,19.3,6.36,iteration
2,0,1,7,21.98,6.7,iteration
2,0,1,8,26.97,6.81,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.52,4.747,iteration
4,0,1,3,3.51,5.71,iteration
4,0,1,4,4.53,5.941,iteration
4,0,1,5,10.11,6.3,iteration
4,0,1,6,19.3,6.36,iteration
4,0,1,7,21.98,6.7,iteration
4,0,1,8,26.97,6.81,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.52,4.753,iteration
6,0,1,3,3.51,5.697,iteration
6,0,1,4,4.53,5.931,iteration
6,0,1,5,10.11,6.299,iteration
6,0,1,6,19.3,6.36,iteration
6,0,1,7,21.98,6.7,iteration
6,0,1,8,26.97,6.81,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.52,4.757,iteration
8,0,1,3,3.51,5.686,iteration
8,0,1,4,4.53,5.926,iteration
8,0,1,5,10.11,6.296,iteration
8,0,1,6,19.3,6.36,iteration
8,0,1,7,21.98,6.7,iteration
8,0,1,8,26.97,6.81,iteration
8,0,1,9,45.0,8.1,iteration
