iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.016300000000000002,0.08154391454915566,0.08315708027582498,0.052500000000000005,-0.181,0.131,0.181,10
4,0,1,0.0214,0.0271189970316013,0.03454562200916348,0.0214,0.0,0.072,0.072,10
6,0,1,0.0202,0.02664132128855474,0.033433516117812076,0.0202,0.0,0.077,0.077,10
8,0,1,0.0174,0.025687350972803717,0.031025795719046432,0.0174,0.0,0.081,0.081,10
