iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.11,4.579,iteration
2,0,1,3,4.22,5.001,iteration
2,0,1,4,6.64,5.982,iteration
2,0,1,5,9.61,6.149,iteration
2,0,1,6,12.78,6.472,iteration
2,0,1,7,19.17,6.54,iteration
2,0,1,8,22.18,6.65,iteration
2,0,1,9,26.19,7.03,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.11,4.501,iteration
4,0,1,3,4.22,5.051,iteration
4,0,1,4,6.64,6.03,iteration
4,0,1,5,9.61,6.192,iteration
4,0,1,6,12.78,6.544,iteration
4,0,1,7,19.17,6.545,iteration
4,0,1,8,22.18,6.65,iteration
4,0,1,9,26.19,7.03,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.499,iteration
6,0,1,2,2.11,4.5,iteration
6,0,1,3,4.22,5.128,iteration
6,0,1,4,6.64,6.068,iteration
6,0,1,5,9.61,6.235,iteration
6,0,1,6,12.78,6.59,iteration
6,0,1,7,19.17,6.591,iteration
6,0,1,8,22.18,6.65,iteration
6,0,1,9,26.19,7.03,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.499,iteration
8,0,1,2,2.11,4.5,iteration
8,0,1,3,4.22,5.209,iteration
8,0,1,4,6.64,6.104,iteration
8,0,1,5,9.61,6.254,iteration
8,0,1,6,12.78,6.627,iteration
8,0,1,7,19.17,6.628,iteration
8,0,1,8,22.18,6.65,iteration
8,0,1,9,26.19,7.03,iteration
8,0,1,10,45.0,8.1,iteration
