iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.105472,0.075389,0.274571,,True,True,False,accepted
1,0,0,0.052685,0.037659,0.194058,12.5,True,True,False,accepted
2,0,0,0.028576,0.018885,0.137422,1.327,True,True,False,accepted
3,0,0,0.020627,0.014744,0.121424,5.174,True,True,False,accepted
4,0,0,0.013686,0.009045,0.095105,1.143,True,True,False,accepted
5,0,0,0.012541,0.008964,0.094678,0.918,True,True,False,accepted
6,0,0,0.008695,0.005746,0.075805,1.024,True,True,False,accepted
7,0,0,0.008008,0.005724,0.075657,0.56,True,True,False,accepted
8,0,0,0.005942,0.003927,0.062662,0.951,True,True,True,accepted
