iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.28,4.662,iteration
2,0,1,3,4.47,4.68,iteration
2,0,1,4,5.16,5.945,iteration
2,0,1,5,10.21,6.268,iteration
2,0,1,6,20.09,6.52,iteration
2,0,1,7,23.38,6.75,iteration
2,0,1,8,26.9,6.91,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.28,4.749,iteration
4,0,1,3,4.47,4.75,iteration
4,0,1,4,5.16,5.943,iteration
4,0,1,5,10.21,6.277,iteration
4,0,1,6,20.09,6.52,iteration
4,0,1,7,23.38,6.75,iteration
4,0,1,8,26.9,6.91,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.28,4.816,iteration
6,0,1,3,4.47,4.817,iteration
6,0,1,4,5.16,5.938,iteration
6,0,1,5,10.21,6.279,iteration
6,0,1,6,20.09,6.52,iteration
6,0,1,7,23.38,6.75,iteration
6,0,1,8,26.9,6.91,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.28,4.855,iteration
8,0,1,3,4.47,4.865,iteration
8,0,1,4,5.16,5.932,iteration
8,0,1,5,10.21,6.274,iteration
8,0,1,6,20.09,6.52,iteration
8,0,1,7,23.38,6.75,iteration
8,0,1,8,26.9,6.91,iteration
8,0,1,9,45.0,8.1,iteration
