iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.032944,0.023548,0.153454,,True,True,False,accepted
1,0,0,0.023061,0.016484,0.128389,5.104,True,True,False,accepted
2,0,0,0.006317,0.004208,0.064868,1.904,True,True,False,accepted
3,0,0,0.005735,0.004099,0.064027,0.712,True,True,False,accepted
4,0,0,0.00245,0.001632,0.040395,1.659,True,True,False,accepted
5,0,0,0.002266,0.00162,0.040249,0.283,True,True,False,accepted
6,0,0,0.002163,0.001441,0.037958,1.298,True,True,False,accepted
7,0,0,0.002007,0.001435,0.03788,0.165,True,True,False,accepted
8,0,0,0.002096,0.001396,0.037363,0.852,True,True,True,accepted
