iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.26,4.78,iteration
2,0,1,3,4.54,4.852,iteration
2,0,1,4,4.78,6.055,iteration
2,0,1,5,10.17,6.408,iteration
2,0,1,6,18.99,6.87,iteration
2,0,1,7,22.3,7.11,iteration
2,0,1,8,26.93,7.13,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.26,4.98,iteration
4,0,1,3,4.54,4.981,iteration
4,0,1,4,4.78,6.011,iteration
4,0,1,5,10.17,6.389,iteration
4,0,1,6,18.99,6.87,iteration
4,0,1,7,22.3,7.11,iteration
4,0,1,8,26.93,7.13,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.26,5.123,iteration
6,0,1,3,4.54,5.124,iteration
6,0,1,4,4.78,5.991,iteration
6,0,1,5,10.17,6.374,iteration
6,0,1,6,18.99,6.87,iteration
6,0,1,7,22.3,7.11,iteration
6,0,1,8,26.93,7.13,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.26,5.193,iteration
8,0,1,3,4.54,5.194,iteration
8,0,1,4,4.78,5.984,iteration
8,0,1,5,10.17,6.36,iteration
8,0,1,6,18.99,6.87,iteration
8,0,1,7,22.3,7.11,iteration
8,0,1,8,26.93,7.13,iteration
8,0,1,9,45.0,8.1,iteration
