iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.04,4.635,iteration
2,0,1,3,3.85,4.931,iteration
2,0,1,4,5.59,5.994,iteration
2,0,1,5,9.72,6.292,iteration
2,0,1,6,19.31,6.67,iteration
2,0,1,7,22.71,6.92,iteration
2,0,1,8,26.7,7.17,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.04,4.586,iteration
4,0,1,3,3.85,5.033,iteration
4,0,1,4,5.59,5.997,iteration
4,0,1,5,9.72,6.316,iteration
4,0,1,6,19.31,6.67,iteration
4,0,1,7,22.71,6.92,iteration
4,0,1,8,26.7,7.17,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.04,4.502,iteration
6,0,1,3,3.85,5.157,iteration
6,0,1,4,5.59,6.0,iteration
6,0,1,5,9.72,6.325,iteration
6,0,1,6,19.31,6.67,iteration
6,0,1,7,22.71,6.92,iteration
6,0,1,8,26.7,7.17,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.04,4.501,iteration
8,0,1,3,3.85,5.277,iteration
8,0,1,4,5.59,6.005,iteration
8,0,1,5,9.72,6.326,iteration
8,0,1,6,19.31,6.67,iteration
8,0,1,7,22.71,6.92,iteration
8,0,1,8,26.7,7.17,iteration
8,0,1,9,45.0,8.1,iteration
