iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.6777317073170732,0.06411005186976224,0.6807572003685739,0.6777317073170732,-0.848,-0.501,41
1,0,x,0.04746341463414635,0.3432054136790155,0.34647183393072095,0.27190243902439026,-0.867,0.629,41
1,0,y,0.015878048780487805,0.4025055791233968,0.40281863618573627,0.3407073170731707,-0.995,0.671,41
1,0,z,1.6332682926829272,0.3779343099709031,1.6764246653329178,1.6332682926829272,0.839,2.0,41
2,0,origin_time,0.09129268292682927,0.033460747956038185,0.09723155665603682,0.09129268292682927,0.01,0.163,41
2,0,x,0.1736341463414634,0.13831031848665892,0.22198774960706674,0.18758536585365854,-0.124,0.468,41
2,0,y,-0.1938780487804878,0.19044225744456766,0.27176635409761857,0.22607317073170732,-0.648,0.342,41
2,0,z,-0.09070731707317072,0.23288050362976007,0.24992228060231728,0.18495121951219512,-0.625,0.506,41
3,0,origin_time,0.008878048780487806,0.014337729728018939,0.016863873929273753,0.013121951219512196,-0.027,0.045,41
3,0,x,-0.00041463414634146254,0.04100861040446476,0.04101070651403713,0.031634146341463415,-0.106,0.075,41
3,0,y,-0.02129268292682927,0.04186286782529359,0.04696677601007427,0.038073170731707316,-0.067,0.169,41
3,0,z,0.10273170731707316,0.13932135591558906,0.17310183101989138,0.13312195121951217,-0.221,0.45,41
4,0,origin_time,0.020634146341463416,0.019088696818339555,0.02810954182236727,0.023365853658536585,-0.022,0.055,41
4,0,x,0.14414634146341462,0.08238238059777452,0.1660271796732207,0.1477073170731707,-0.064,0.271,41
4,0,y,-0.17409756097560974,0.06804224114046373,0.18692166090925144,0.17409756097560974,-0.303,-0.044,41
4,0,z,-0.0662439024390244,0.0993321062943323,0.11939481542855834,0.08990243902439025,-0.336,0.143,41
5,0,origin_time,0.021853658536585368,0.0026646829821946657,0.022015515593082718,0.021853658536585368,0.017,0.03,41
5,0,x,0.006853658536585367,0.00981676260681314,0.011972529532836165,0.009536585365853658,-0.035,0.037,41
5,0,y,-0.021853658536585364,0.01285294115645161,0.025353115938773246,0.022292682926829267,-0.062,0.008,41
5,0,z,-0.045585365853658535,0.0437799239042426,0.06320369702061082,0.04641463414634146,-0.217,0.005,41
6,0,origin_time,0.0024146341463414634,0.00889224274093505,0.009214251951427757,0.00826829268292683,-0.015,0.017,41
6,0,x,0.10151219512195121,0.054845291036149824,0.11538081169465342,0.10258536585365854,-0.019,0.183,41
6,0,y,-0.13890243902439026,0.031170502690101087,0.14235690290561273,0.13890243902439026,-0.195,-0.068,41
6,0,z,-0.03278048780487804,0.07793071099916397,0.08454440311198001,0.06253658536585366,-0.221,0.104,41
7,0,origin_time,0.01851219512195122,0.0014670686089582993,0.01857023582339722,0.01851219512195122,0.015,0.021,41
7,0,x,0.00451219512195122,0.0038768981265798878,0.005948969986681646,0.005292682926829269,-0.008,0.01,41
7,0,y,-0.013243902439024392,0.007647031905654089,0.015293071920987222,0.01353658536585366,-0.031,0.004,41
7,0,z,-0.027634146341463422,0.030837699526328893,0.041407846552284765,0.028804878048780496,-0.111,0.008,41
8,0,origin_time,-0.002073170731707317,0.004979912056733723,0.005394215510675279,0.004024390243902439,-0.012,0.006,41
8,0,x,0.06963414634146342,0.03636049591652536,0.07855571271397135,0.07129268292682928,-0.034,0.122,41
8,0,y,-0.0871219512195122,0.017072578386936998,0.08877898015337397,0.0871219512195122,-0.12,-0.045,41
8,0,z,0.0011463414634146334,0.04838240003303446,0.04839597846626636,0.03987804878048781,-0.1,0.075,41
