iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.199904,0.142888,0.378005,,True,True,False,accepted
1,0,0,0.10451,0.074702,0.273317,14.669,True,True,False,accepted
2,0,0,0.032925,0.021759,0.147509,2.494,True,True,False,accepted
3,0,0,0.018476,0.013206,0.114919,6.814,True,True,False,accepted
4,0,0,0.009705,0.006414,0.080087,1.552,True,True,False,accepted
5,0,0,0.008848,0.006324,0.079526,1.363,True,True,False,accepted
6,0,0,0.006029,0.003984,0.063121,1.264,True,True,False,accepted
7,0,0,0.005478,0.003916,0.062576,0.61,True,True,False,accepted
8,0,0,0.00446,0.002948,0.054291,0.945,True,True,True,accepted
