iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,3.39,4.602,iteration
2,0,1,3,3.51,5.729,iteration
2,0,1,4,5.24,5.995,iteration
2,0,1,5,10.33,6.235,iteration
2,0,1,6,19.58,6.37,iteration
2,0,1,7,22.75,6.67,iteration
2,0,1,8,26.76,6.82,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,3.39,4.603,iteration
4,0,1,3,3.51,5.71,iteration
4,0,1,4,5.24,5.979,iteration
4,0,1,5,10.33,6.254,iteration
4,0,1,6,19.58,6.37,iteration
4,0,1,7,22.75,6.67,iteration
4,0,1,8,26.76,6.82,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,3.39,4.604,iteration
6,0,1,3,3.51,5.697,iteration
6,0,1,4,5.24,5.971,iteration
6,0,1,5,10.33,6.265,iteration
6,0,1,6,19.58,6.37,iteration
6,0,1,7,22.75,6.67,iteration
6,0,1,8,26.76,6.82,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,3.39,4.605,iteration
8,0,1,3,3.51,5.691,iteration
8,0,1,4,5.24,5.963,iteration
8,0,1,5,10.33,6.269,iteration
8,0,1,6,19.58,6.37,iteration
8,0,1,7,22.75,6.67,iteration
8,0,1,8,26.76,6.82,iteration
8,0,1,9,45.0,8.1,iteration
