iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.73,4.501,iteration
2,0,1,3,4.42,5.48,iteration
2,0,1,4,6.4,6.104,iteration
2,0,1,5,9.0,6.377,iteration
2,0,1,6,18.96,6.6,iteration
2,0,1,7,23.06,7.0,iteration
2,0,1,8,26.75,7.24,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.73,4.501,iteration
4,0,1,3,4.42,5.631,iteration
4,0,1,4,6.4,6.125,iteration
4,0,1,5,9.0,6.348,iteration
4,0,1,6,18.96,6.6,iteration
4,0,1,7,23.06,7.0,iteration
4,0,1,8,26.75,7.24,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.73,4.501,iteration
6,0,1,3,4.42,5.71,iteration
6,0,1,4,6.4,6.138,iteration
6,0,1,5,9.0,6.387,iteration
6,0,1,6,18.96,6.6,iteration
6,0,1,7,23.06,7.0,iteration
6,0,1,8,26.75,7.24,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.73,4.501,iteration
8,0,1,3,4.42,5.764,iteration
8,0,1,4,6.4,6.133,iteration
8,0,1,5,9.0,6.375,iteration
8,0,1,6,18.96,6.6,iteration
8,0,1,7,23.06,7.0,iteration
8,0,1,8,26.75,7.24,iteration
8,0,1,9,45.0,8.1,iteration
