iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.023000000000000003,0.06696931303880076,0.07080881928749336,0.03344444444444444,-0.047,0.2,0.2,9
4,0,1,0.013888888888888886,0.03932328810837569,0.0417039832896358,0.02233333333333333,-0.038,0.103,0.103,9
6,0,1,0.015333333333333334,0.029230881691191674,0.03300841643513902,0.015333333333333334,0.0,0.093,0.093,9
8,0,1,0.01577777777777778,0.031346726845886436,0.035093525835338285,0.01577777777777778,0.0,0.098,0.098,9
