iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.05464,0.039056,0.197626,,True,True,False,accepted
1,0,0,0.026945,0.01926,0.13878,7.277,True,True,False,accepted
2,0,0,0.008823,0.005877,0.07666,1.737,True,True,False,accepted
3,0,0,0.007945,0.005679,0.075357,0.916,True,True,False,accepted
4,0,0,0.003447,0.002296,0.047917,1.527,True,True,False,accepted
5,0,0,0.003163,0.002261,0.047547,0.513,True,True,False,accepted
6,0,0,0.002745,0.001828,0.042758,1.163,True,True,False,accepted
7,0,0,0.002503,0.001789,0.042301,0.559,True,True,False,accepted
8,0,0,0.002439,0.001625,0.040309,1.32,True,True,True,accepted
