iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.025636,0.017517,0.132351,,True,True,False,accepted
1,0,0,0.003559,0.002432,0.049312,8.863,True,True,False,accepted
2,0,0,0.00171,0.001092,0.033047,1.849,True,True,False,accepted
3,0,0,0.00145,0.000991,0.031479,0.536,True,True,False,accepted
4,0,0,0.001497,0.000956,0.030919,0.715,True,True,False,accepted
5,0,0,0.001396,0.000954,0.030889,0.154,True,True,False,accepted
6,0,0,0.001475,0.000942,0.030688,0.463,True,True,False,accepted
7,0,0,0.001375,0.000939,0.030647,0.133,True,True,False,accepted
8,0,0,0.001456,0.00093,0.030489,0.339,True,True,True,accepted
