iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.18,4.812,iteration
2,0,1,3,4.36,5.186,iteration
2,0,1,4,5.22,5.949,iteration
2,0,1,5,9.13,6.302,iteration
2,0,1,6,19.17,6.6,iteration
2,0,1,7,22.71,6.75,iteration
2,0,1,8,26.94,7.05,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.18,4.864,iteration
4,0,1,3,4.36,5.222,iteration
4,0,1,4,5.22,5.954,iteration
4,0,1,5,9.13,6.322,iteration
4,0,1,6,19.17,6.6,iteration
4,0,1,7,22.71,6.75,iteration
4,0,1,8,26.94,7.05,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.18,4.904,iteration
6,0,1,3,4.36,5.256,iteration
6,0,1,4,5.22,5.96,iteration
6,0,1,5,9.13,6.33,iteration
6,0,1,6,19.17,6.6,iteration
6,0,1,7,22.71,6.75,iteration
6,0,1,8,26.94,7.05,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.18,4.93,iteration
8,0,1,3,4.36,5.305,iteration
8,0,1,4,5.22,5.963,iteration
8,0,1,5,9.13,6.33,iteration
8,0,1,6,19.17,6.6,iteration
8,0,1,7,22.71,6.75,iteration
8,0,1,8,26.94,7.05,iteration
8,0,1,9,45.0,8.1,iteration
