iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.054072,0.03865,0.196596,,True,True,False,accepted
1,0,0,0.02971,0.021236,0.145727,8.728,True,True,False,accepted
2,0,0,0.002873,0.001909,0.043689,3.922,True,True,False,accepted
3,0,0,0.002296,0.001641,0.040508,0.816,True,True,False,accepted
4,0,0,0.002277,0.001513,0.038895,1.565,True,True,False,accepted
5,0,0,0.002097,0.001499,0.038713,0.236,True,True,False,accepted
6,0,0,0.002174,0.001445,0.038008,1.013,True,True,False,accepted
7,0,0,0.002018,0.001443,0.037981,0.106,True,True,False,accepted
8,0,0,0.002136,0.001419,0.037673,0.682,True,True,True,accepted
