iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.034205,0.024449,0.156361,,True,True,False,accepted
1,0,0,0.023694,0.016936,0.130139,4.4,True,True,False,accepted
2,0,0,0.002582,0.00172,0.041474,3.198,True,True,False,accepted
3,0,0,0.002366,0.001691,0.041125,0.589,True,True,False,accepted
4,0,0,0.002347,0.001563,0.03954,1.603,True,True,False,accepted
5,0,0,0.00218,0.001558,0.039476,0.199,True,True,False,accepted
6,0,0,0.002244,0.001495,0.038659,1.181,True,True,False,accepted
7,0,0,0.002085,0.00149,0.0386,0.187,True,True,False,accepted
8,0,0,0.002186,0.001456,0.038156,0.859,True,True,True,accepted
