iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.37590243902439024,0.05707795477135133,0.38021117367242885,0.37590243902439024,-0.484,-0.207,41
1,0,x,0.020634146341463412,0.29322252900647694,0.2939476475704392,0.22829268292682925,-0.651,0.585,41
1,0,y,0.039780487804878056,0.3900471836495333,0.39207052003807535,0.3339756097560975,-0.786,0.725,41
1,0,z,0.3126341463414634,0.3886885238724253,0.4988174796945076,0.3980487804878048,-0.427,1.35,41
2,0,origin_time,0.0713658536585366,0.025669338355094783,0.07584194090343416,0.0713658536585366,0.028,0.146,41
2,0,x,0.2783658536585366,0.15231157989664715,0.31731114990440934,0.2783658536585366,0.001,0.597,41
2,0,y,-0.2863414634146342,0.18615435632384816,0.34153312877198383,0.2949268292682927,-0.59,0.141,41
2,0,z,-0.05339024390243902,0.198107863949105,0.20517612897810267,0.1659268292682927,-0.43,0.353,41
3,0,origin_time,0.0012195121951219514,0.005087105627415793,0.005231238252893533,0.003902439024390244,-0.007,0.015,41
3,0,x,0.014512195121951222,0.012863489552766099,0.019392606084064807,0.015439024390243902,-0.008,0.052,41
3,0,y,-0.03060975609756097,0.025488283342457365,0.03983227028550546,0.03446341463414634,-0.069,0.052,41
3,0,z,-0.03609756097560975,0.08665344626815902,0.09387147414703034,0.07097560975609757,-0.234,0.12,41
4,0,origin_time,0.014170731707317075,0.005888817178117124,0.015345611909534554,0.014170731707317075,-0.0,0.024,41
4,0,x,0.1471951219512195,0.016279898591694594,0.14809267039387955,0.1471951219512195,0.094,0.17,41
4,0,y,-0.18558536585365856,0.02918818304972408,0.18786664964484912,0.18558536585365856,-0.233,-0.093,41
4,0,z,-0.06190243902439025,0.06293271857485494,0.08827479268959086,0.07395121951219512,-0.192,0.065,41
5,0,origin_time,0.0004878048780487806,0.0014670686089582991,0.0015460413650478517,0.0009268292682926829,-0.002,0.007,41
5,0,x,0.005902439024390244,0.002809434263411108,0.006536949389208484,0.006146341463414634,-0.005,0.014,41
5,0,y,-0.017512195121951218,0.008375696407069136,0.01941209077592321,0.01770731707317073,-0.038,0.004,41
5,0,z,-0.022,0.022502032428530407,0.03146969118715076,0.023658536585365854,-0.122,0.019,41
6,0,origin_time,0.010121951219512195,0.003458429940906285,0.010696477651373909,0.010121951219512195,0.003,0.017,41
6,0,x,0.10297560975609757,0.01526591581281016,0.10410102972710646,0.10297560975609757,0.043,0.128,41
6,0,y,-0.11714634146341463,0.017355059676394308,0.11842492733641068,0.11714634146341463,-0.149,-0.078,41
6,0,z,-0.0476829268292683,0.0634670796264624,0.0793834473131337,0.06358536585365854,-0.14,0.108,41
7,0,origin_time,0.003536585365853659,0.0014499379461172534,0.0038222710654218354,0.003536585365853659,0.0,0.009,41
7,0,x,0.003414634146341464,0.003793290673603037,0.005103800592480556,0.004731707317073171,-0.01,0.009,41
7,0,y,-0.011341463414634146,0.0058293193180744655,0.012751853045638542,0.011341463414634146,-0.026,-0.003,41
7,0,z,-0.021390243902439026,0.026065469213240055,0.033718707263360424,0.02368292682926829,-0.113,0.041,41
8,0,origin_time,0.004390243902439024,0.002196205694534718,0.004908926662276567,0.00448780487804878,-0.002,0.01,41
8,0,x,0.07019512195121952,0.01295248259882764,0.07138012294203136,0.07019512195121952,0.02,0.092,41
8,0,y,-0.0753658536585366,0.01168229032330974,0.07626590198036111,0.0753658536585366,-0.096,-0.05,41
8,0,z,-0.024073170731707318,0.05839495060191523,0.0631623923302312,0.04997560975609757,-0.152,0.12,41
