iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.6280975609756099,0.07263970723524353,0.6322840130595836,0.6280975609756099,-0.788,-0.475,41
1,0,x,0.023902439024390244,0.36048468759997443,0.3612762607553475,0.2981951219512195,-0.829,0.67,41
1,0,y,-0.021073170731707308,0.37749859571658706,0.37808632386358926,0.32195121951219513,-0.933,0.486,41
1,0,z,1.5310731707317071,0.4186773243956701,1.5872856567415838,1.5310731707317071,0.635,2.0,41
2,0,origin_time,0.07304878048780489,0.04512635443248711,0.08586333440486661,0.07397560975609756,-0.014,0.169,41
2,0,x,0.19353658536585366,0.13378123707462988,0.23527394515392622,0.203,-0.076,0.439,41
2,0,y,-0.2113170731707317,0.19442064517299198,0.2871485550772053,0.25370731707317074,-0.501,0.372,41
2,0,z,-0.10970731707317073,0.23705049826344649,0.26120611429739055,0.20273170731707316,-0.637,0.331,41
3,0,origin_time,-0.0008780487804878053,0.009763533751398294,0.009802936344565834,0.008097560975609755,-0.02,0.025,41
3,0,x,0.004024390243902439,0.03935237173555824,0.03955761466581093,0.028121951219512196,-0.135,0.063,41
3,0,y,-0.0205609756097561,0.038269295328002106,0.04344298197553696,0.03573170731707317,-0.1,0.081,41
3,0,z,0.07858536585365852,0.1479442834493917,0.16752065762677545,0.12282926829268294,-0.245,0.598,41
4,0,origin_time,0.03126829268292683,0.023101076302920628,0.03887628909320611,0.032195121951219506,-0.013,0.077,41
4,0,x,0.16626829268292684,0.07381421120037691,0.18191669227102075,0.16646341463414638,-0.004,0.313,41
4,0,y,-0.21324390243902439,0.08391307363119518,0.22916013146631448,0.21324390243902439,-0.358,-0.045,41
4,0,z,-0.13904878048780486,0.14701699772633098,0.20235750783109024,0.1471951219512195,-0.519,0.124,41
5,0,origin_time,0.029560975609756096,0.0032911468865235126,0.029743619934857767,0.029560975609756096,0.024,0.041,41
5,0,x,0.008487804878048781,0.012028668906792824,0.014721810599144155,0.011219512195121953,-0.033,0.051,41
5,0,y,-0.0235609756097561,0.014733483982673542,0.027788399053403915,0.024634146341463416,-0.051,0.017,41
5,0,z,-0.07473170731707317,0.06774666741519879,0.100868424317971,0.07736585365853658,-0.232,0.027,41
6,0,origin_time,0.0023902439024390243,0.012866818828668566,0.0130869512371265,0.0115609756097561,-0.018,0.021,41
6,0,x,0.10560975609756097,0.03203190334101033,0.1103606062625344,0.10560975609756097,0.011,0.148,41
6,0,y,-0.13734146341463413,0.027129868119839452,0.13999538319913685,0.13734146341463413,-0.183,-0.076,41
6,0,z,-0.08348780487804879,0.06870336447586385,0.1081219952352829,0.0843170731707317,-0.307,0.017,41
7,0,origin_time,0.030658536585365857,0.002269734658367189,0.030742439086312096,0.030658536585365857,0.022,0.036,41
7,0,x,0.004536585365853658,0.004606980710519951,0.006465669188009892,0.005609756097560975,-0.014,0.013,41
7,0,y,-0.012146341463414636,0.011031133271303381,0.016407910049580414,0.014878048780487804,-0.028,0.033,41
7,0,z,-0.05046341463414634,0.03484817072637271,0.061326594716421316,0.05460975609756098,-0.109,0.078,41
8,0,origin_time,-0.0015609756097560976,0.00875144247479517,0.008889566369846306,0.007707317073170732,-0.015,0.01,41
8,0,x,0.07407317073170731,0.02671291844590703,0.07874271162556153,0.0743658536585366,-0.006,0.114,41
8,0,y,-0.08319512195121952,0.018551470275300873,0.08523840311651586,0.08319512195121952,-0.113,-0.03,41
8,0,z,-0.045,0.037563604595990285,0.05861761160473789,0.046512195121951226,-0.132,0.013,41
