iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.04113,0.029399,0.171462,,True,True,False,accepted
1,0,0,0.026003,0.018586,0.136332,5.407,True,True,False,accepted
2,0,0,0.003964,0.00264,0.051383,2.577,True,True,False,accepted
3,0,0,0.003635,0.002598,0.05097,0.508,True,True,False,accepted
4,0,0,0.002318,0.001544,0.039297,1.99,True,True,False,accepted
5,0,0,0.002128,0.001521,0.038999,0.439,True,True,False,accepted
6,0,0,0.002161,0.00144,0.037941,1.348,True,True,False,accepted
7,0,0,0.001996,0.001427,0.037774,0.29,True,True,False,accepted
8,0,0,0.00208,0.001386,0.037226,0.995,True,True,True,accepted
