iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.95,4.507,iteration
2,0,1,3,4.44,4.965,iteration
2,0,1,4,6.19,6.004,iteration
2,0,1,5,9.98,6.267,iteration
2,0,1,6,20.29,6.43,iteration
2,0,1,7,22.98,6.79,iteration
2,0,1,8,27.39,7.04,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.95,4.501,iteration
4,0,1,3,4.44,5.055,iteration
4,0,1,4,6.19,6.03,iteration
4,0,1,5,9.98,6.334,iteration
4,0,1,6,20.29,6.43,iteration
4,0,1,7,22.98,6.79,iteration
4,0,1,8,27.39,7.04,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.95,4.501,iteration
6,0,1,3,4.44,5.179,iteration
6,0,1,4,6.19,6.049,iteration
6,0,1,5,9.98,6.359,iteration
6,0,1,6,20.29,6.43,iteration
6,0,1,7,22.98,6.79,iteration
6,0,1,8,27.39,7.04,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,1.95,4.501,iteration
8,0,1,3,4.44,5.343,iteration
8,0,1,4,6.19,6.062,iteration
8,0,1,5,9.98,6.374,iteration
8,0,1,6,20.29,6.43,iteration
8,0,1,7,22.98,6.79,iteration
8,0,1,8,27.39,7.04,iteration
8,0,1,9,45.0,8.1,iteration
