iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.052695,0.037666,0.194076,,True,True,False,accepted
1,0,0,0.028576,0.020426,0.142918,7.683,True,True,False,accepted
2,0,0,0.002801,0.001866,0.043194,3.486,True,True,False,accepted
3,0,0,0.002486,0.001777,0.042156,0.811,True,True,False,accepted
4,0,0,0.002473,0.001647,0.040586,1.525,True,True,False,accepted
5,0,0,0.002284,0.001633,0.040407,0.329,True,True,False,accepted
6,0,0,0.002389,0.001591,0.039888,1.025,True,True,False,accepted
7,0,0,0.002208,0.001578,0.039727,0.305,True,True,False,accepted
8,0,0,0.002333,0.001554,0.039422,0.834,True,True,True,accepted
