iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.42,4.77,iteration
2,0,1,3,4.41,4.866,iteration
2,0,1,4,5.32,6.082,iteration
2,0,1,5,9.98,6.407,iteration
2,0,1,6,18.95,6.69,iteration
2,0,1,7,22.98,6.8,iteration
2,0,1,8,26.03,7.14,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.42,4.909,iteration
4,0,1,3,4.41,4.988,iteration
4,0,1,4,5.32,6.041,iteration
4,0,1,5,9.98,6.393,iteration
4,0,1,6,18.95,6.69,iteration
4,0,1,7,22.98,6.8,iteration
4,0,1,8,26.03,7.14,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.42,4.982,iteration
6,0,1,3,4.41,5.121,iteration
6,0,1,4,5.32,6.02,iteration
6,0,1,5,9.98,6.37,iteration
6,0,1,6,18.95,6.69,iteration
6,0,1,7,22.98,6.8,iteration
6,0,1,8,26.03,7.14,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.42,5.016,iteration
8,0,1,3,4.41,5.27,iteration
8,0,1,4,5.32,6.0,iteration
8,0,1,5,9.98,6.345,iteration
8,0,1,6,18.95,6.69,iteration
8,0,1,7,22.98,6.8,iteration
8,0,1,8,26.03,7.14,iteration
8,0,1,9,45.0,8.1,iteration
