iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.16,4.851,iteration
2,0,1,3,4.2,5.789,iteration
2,0,1,4,5.73,6.047,iteration
2,0,1,5,8.61,6.294,iteration
2,0,1,6,20.09,6.55,iteration
2,0,1,7,22.32,6.82,iteration
2,0,1,8,26.11,7.0,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.16,4.859,iteration
4,0,1,3,4.2,5.808,iteration
4,0,1,4,5.73,6.041,iteration
4,0,1,5,8.61,6.274,iteration
4,0,1,6,20.09,6.55,iteration
4,0,1,7,22.32,6.82,iteration
4,0,1,8,26.11,7.0,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.16,4.866,iteration
6,0,1,3,4.2,5.822,iteration
6,0,1,4,5.73,6.036,iteration
6,0,1,5,8.61,6.257,iteration
6,0,1,6,20.09,6.55,iteration
6,0,1,7,22.32,6.82,iteration
6,0,1,8,26.11,7.0,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.16,4.872,iteration
8,0,1,3,4.2,5.827,iteration
8,0,1,4,5.73,6.036,iteration
8,0,1,5,8.61,6.243,iteration
8,0,1,6,20.09,6.55,iteration
8,0,1,7,22.32,6.82,iteration
8,0,1,8,26.11,7.0,iteration
8,0,1,9,45.0,8.1,iteration
