iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.53,4.723,iteration
2,0,1,3,4.5,5.723,iteration
2,0,1,4,6.07,6.02,iteration
2,0,1,5,9.24,6.255,iteration
2,0,1,6,19.59,6.46,iteration
2,0,1,7,22.09,6.7,iteration
2,0,1,8,27.16,7.06,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.53,4.724,iteration
4,0,1,3,4.5,5.735,iteration
4,0,1,4,6.07,6.008,iteration
4,0,1,5,9.24,6.256,iteration
4,0,1,6,19.59,6.46,iteration
4,0,1,7,22.09,6.7,iteration
4,0,1,8,27.16,7.06,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.53,4.723,iteration
6,0,1,3,4.5,5.741,iteration
6,0,1,4,6.07,6.001,iteration
6,0,1,5,9.24,6.252,iteration
6,0,1,6,19.59,6.46,iteration
6,0,1,7,22.09,6.7,iteration
6,0,1,8,27.16,7.06,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.53,4.722,iteration
8,0,1,3,4.5,5.751,iteration
8,0,1,4,6.07,5.998,iteration
8,0,1,5,9.24,6.246,iteration
8,0,1,6,19.59,6.46,iteration
8,0,1,7,22.09,6.7,iteration
8,0,1,8,27.16,7.06,iteration
8,0,1,9,45.0,8.1,iteration
