iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,1.97,4.501,iteration
2,0,1,3,3.86,4.567,iteration
2,0,1,4,4.52,5.441,iteration
2,0,1,5,9.96,5.758,iteration
2,0,1,6,12.92,5.964,iteration
2,0,1,7,19.23,6.413,iteration
2,0,1,8,22.54,6.851,iteration
2,0,1,9,27.16,7.01,iteration
2,0,1,10,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,1.97,4.501,iteration
4,0,1,3,3.86,4.502,iteration
4,0,1,4,4.52,5.521,iteration
4,0,1,5,9.96,5.823,iteration
4,0,1,6,12.92,6.014,iteration
4,0,1,7,19.23,6.442,iteration
4,0,1,8,22.54,6.888,iteration
4,0,1,9,27.16,7.01,iteration
4,0,1,10,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,1.97,4.501,iteration
6,0,1,3,3.86,4.502,iteration
6,0,1,4,4.52,5.595,iteration
6,0,1,5,9.96,5.886,iteration
6,0,1,6,12.92,6.068,iteration
6,0,1,7,19.23,6.473,iteration
6,0,1,8,22.54,6.927,iteration
6,0,1,9,27.16,7.01,iteration
6,0,1,10,45.0,8.1,iteration
8,0,1,1,-5.0,4.499,iteration
8,0,1,2,1.97,4.5,iteration
8,0,1,3,3.86,4.501,iteration
8,0,1,4,4.52,5.657,iteration
8,0,1,5,9.96,5.941,iteration
8,0,1,6,12.92,6.117,iteration
8,0,1,7,19.23,6.506,iteration
8,0,1,8,22.54,6.969,iteration
8,0,1,9,27.16,7.01,iteration
8,0,1,10,45.0,8.1,iteration
