iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.3693170731707317,0.06814813098895178,0.3755519515229323,0.3693170731707317,-0.497,-0.149,41
1,0,x,0.07565853658536585,0.2668576499820756,0.2773755928559597,0.21873170731707317,-0.559,0.585,41
1,0,y,0.059463414634146346,0.42992733915650666,0.4340200624788517,0.36956097560975615,-0.828,0.726,41
1,0,z,0.08912195121951222,0.4106298668715227,0.4201899686523913,0.323609756097561,-1.108,0.959,41
2,0,origin_time,0.06490243902439023,0.03545234168057909,0.07395400680119515,0.06490243902439023,0.005,0.144,41
2,0,x,0.26536585365853654,0.14834251008204627,0.30401404011223865,0.26536585365853654,0.018,0.569,41
2,0,y,-0.26209756097560977,0.18070671628670676,0.3183552242079401,0.26999999999999996,-0.569,0.118,41
2,0,z,0.050634146341463404,0.2289223700666979,0.2344552586159733,0.19507317073170732,-0.544,0.458,41
3,0,origin_time,0.0046829268292682925,0.008477916864448466,0.009685291841177555,0.006829268292682928,-0.007,0.029,41
3,0,x,0.007609756097560975,0.024131628925015775,0.025303041367373692,0.018780487804878048,-0.073,0.067,41
3,0,y,-0.011121951219512196,0.06169049225948139,0.06268504314544532,0.0466829268292683,-0.071,0.193,41
3,0,z,-0.06502439024390244,0.14224977822519091,0.15640706739692842,0.11200000000000002,-0.422,0.142,41
4,0,origin_time,0.0057317073170731715,0.005926477958071508,0.008244732242838306,0.007048780487804879,-0.011,0.019,41
4,0,x,0.1359268292682927,0.022503539281418888,0.13777703798210336,0.1359268292682927,0.096,0.186,41
4,0,y,-0.17282926829268294,0.044080802988914924,0.17836219658529578,0.17282926829268294,-0.292,-0.114,41
4,0,z,-0.006048780487804877,0.052864738222120025,0.053209663527247826,0.04487804878048781,-0.117,0.098,41
5,0,origin_time,-0.0005365853658536585,0.002338412646674514,0.002399186854118622,0.0009756097560975612,-0.012,0.002,41
5,0,x,0.005024390243902439,0.005957114233758754,0.007793055069552195,0.006487804878048781,-0.03,0.011,41
5,0,y,-0.015121951219512198,0.0066302894096831886,0.016511636694812037,0.015121951219512198,-0.031,-0.004,41
5,0,z,0.0030487804878048773,0.03220888471540657,0.032352856397436854,0.016365853658536583,-0.041,0.149,41
6,0,origin_time,0.0015609756097560976,0.0029387966716759935,0.0033276374098911853,0.0019024390243902439,-0.002,0.011,41
6,0,x,0.0898780487804878,0.017801336099418204,0.09162396640351364,0.0898780487804878,0.065,0.129,41
6,0,y,-0.11553658536585364,0.014144028406355308,0.11639912412712124,0.11553658536585364,-0.144,-0.087,41
6,0,z,-0.012439024390243903,0.05004049520162441,0.05156336381390258,0.040146341463414635,-0.142,0.13,41
7,0,origin_time,-0.0003902439024390244,0.0015121951219512196,0.0015617376188860606,0.0005853658536585366,-0.008,0.001,41
7,0,x,0.001951219512195122,0.006040316659088189,0.006347651764773275,0.004926829268292683,-0.024,0.009,41
7,0,y,-0.00921951219512195,0.0055634354850391445,0.010768064798848264,0.009804878048780488,-0.023,0.006,41
7,0,z,0.001390243902439025,0.03516572475438957,0.03519319501849408,0.017146341463414635,-0.096,0.171,41
8,0,origin_time,-0.004853658536585366,0.003523862733752489,0.005997967135296555,0.0056829268292682925,-0.009,0.006,41
8,0,x,0.07880487804878049,0.01870074931614046,0.08099337521839853,0.07880487804878049,0.052,0.123,41
8,0,y,-0.08024390243902439,0.013864818589764067,0.08143289920646772,0.08024390243902439,-0.135,-0.047,41
8,0,z,-0.02590243902439024,0.062468257257449304,0.06762558326694952,0.0524390243902439,-0.139,0.149,41
