iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.12,4.718,iteration
2,0,1,3,4.2,4.888,iteration
2,0,1,4,5.44,6.031,iteration
2,0,1,5,10.08,6.366,iteration
2,0,1,6,19.46,6.68,iteration
2,0,1,7,23.19,6.94,iteration
2,0,1,8,26.48,7.04,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.12,4.783,iteration
4,0,1,3,4.2,4.995,iteration
4,0,1,4,5.44,6.016,iteration
4,0,1,5,10.08,6.359,iteration
4,0,1,6,19.46,6.68,iteration
4,0,1,7,23.19,6.94,iteration
4,0,1,8,26.48,7.04,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.12,4.8,iteration
6,0,1,3,4.2,5.136,iteration
6,0,1,4,5.44,5.997,iteration
6,0,1,5,10.08,6.342,iteration
6,0,1,6,19.46,6.68,iteration
6,0,1,7,23.19,6.94,iteration
6,0,1,8,26.48,7.04,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.12,4.765,iteration
8,0,1,3,4.2,5.324,iteration
8,0,1,4,5.44,5.976,iteration
8,0,1,5,10.08,6.318,iteration
8,0,1,6,19.46,6.68,iteration
8,0,1,7,23.19,6.94,iteration
8,0,1,8,26.48,7.04,iteration
8,0,1,9,45.0,8.1,iteration
