iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.5932195121951219,0.09542166042262536,0.600844974121303,0.5932195121951219,-0.838,-0.371,41
1,0,x,-0.004829268292682926,0.36894053340904076,0.36897213854760125,0.30102439024390243,-0.871,0.676,41
1,0,y,-0.05595121951219512,0.3873312662509779,0.3913515667280352,0.3190731707317073,-1.044,0.526,41
1,0,z,1.5802682926829268,0.42714194958140905,1.6369783510942408,1.5802682926829268,0.806,2.0,41
2,0,origin_time,0.038609756097560975,0.04120731526862468,0.05646907204444727,0.045048780487804876,-0.058,0.133,41
2,0,x,0.11790243902439024,0.07719907900311511,0.14092793522516844,0.12117073170731706,-0.039,0.273,41
2,0,y,-0.11417073170731708,0.1453053811030871,0.18479342454778408,0.16168292682926827,-0.332,0.327,41
2,0,z,-0.08319512195121952,0.16627485613009169,0.18592674927928196,0.1481219512195122,-0.416,0.384,41
3,0,origin_time,-0.01653658536585366,0.02015077019768192,0.026067454711228545,0.02234146341463415,-0.077,0.022,41
3,0,x,0.01653658536585366,0.06488605305474514,0.06696012646781192,0.05058536585365855,-0.174,0.176,41
3,0,y,0.0030000000000000014,0.06555392492574896,0.0656225347969029,0.04621951219512196,-0.211,0.174,41
3,0,z,0.32563414634146337,0.34794958676737686,0.476556934893536,0.39148780487804885,-0.419,1.286,41
4,0,origin_time,0.013707317073170733,0.028231831111776202,0.031383543924615856,0.02448780487804878,-0.048,0.072,41
4,0,x,0.1129268292682927,0.07597637317081123,0.1361061278884257,0.12112195121951222,-0.094,0.244,41
4,0,y,-0.1261707317073171,0.0921702831425973,0.15625112682520514,0.13953658536585367,-0.271,0.074,41
4,0,z,-0.09912195121951217,0.1618283033404429,0.18977239255384265,0.14078048780487806,-0.457,0.137,41
5,0,origin_time,0.009268292682926829,0.004783224701859933,0.010429788483228125,0.009268292682926829,-0.0,0.023,41
5,0,x,0.0056341463414634144,0.013813666081555993,0.014918477657246267,0.012121951219512195,-0.037,0.031,41
5,0,y,-0.009780487804878049,0.015448596423926786,0.018284339560693235,0.015829268292682927,-0.039,0.031,41
5,0,z,-0.025317073170731712,0.06819714571825272,0.07274479278992263,0.05224390243902439,-0.248,0.07,41
6,0,origin_time,0.0015121951219512193,0.022705024641297516,0.022755326366562637,0.01780487804878049,-0.041,0.046,41
6,0,x,0.11846341463414632,0.05168860683114947,0.1292489562160052,0.11890243902439024,-0.009,0.197,41
6,0,y,-0.13597560975609757,0.06322838502926265,0.14995731099866794,0.13597560975609757,-0.23,0.0,41
6,0,z,-0.113,0.14083825699768632,0.18056692563741109,0.1272439024390244,-0.425,0.088,41
7,0,origin_time,0.01948780487804878,0.0029227614007698035,0.019705762435661595,0.01948780487804878,0.009,0.024,41
7,0,x,0.004609756097560975,0.009260137618901753,0.0103440804327886,0.007682926829268293,-0.025,0.036,41
7,0,y,-0.01675609756097561,0.014086458620898537,0.021890525849125222,0.01895121951219512,-0.06,0.019,41
7,0,z,-0.050780487804878045,0.06579217545408844,0.08310997709470823,0.0655609756097561,-0.196,0.185,41
8,0,origin_time,-0.011170731707317074,0.019032581101023672,0.022068629097519908,0.016878048780487806,-0.045,0.023,41
8,0,x,0.11234146341463416,0.031090434381872818,0.11656422912795814,0.11234146341463416,0.029,0.164,41
8,0,y,-0.12924390243902437,0.0421175940802942,0.1359333588519775,0.12924390243902437,-0.191,-0.026,41
8,0,z,-0.11787804878048781,0.11083963258821415,0.16180438355182275,0.11958536585365855,-0.414,0.035,41
