iteration,backup,event,origin_time_change,dx,dy,dz,change_type,applied
1,0,1,-0.028,0.551,-1.215,0.435,iteration,True
1,0,2,0.034,0.495,-0.78,0.23,iteration,True
1,0,3,0.024,0.479,-0.779,0.236,iteration,True
1,0,4,-0.004,0.361,-0.711,0.2,iteration,True
1,0,5,0.004,0.486,-0.808,0.122,iteration,True
1,0,6,-0.021,0.45,-0.9,0.373,iteration,True
1,0,7,0.008,0.459,-0.845,0.233,iteration,True
1,0,8,0.018,0.415,-0.708,0.296,iteration,True
1,0,9,-0.036,0.387,-0.87,0.508,iteration,True
1,0,10,0.017,0.421,-0.719,0.273,iteration,True
1,0,11,-0.046,0.412,-0.834,0.576,iteration,True
1,0,12,0.01,0.411,-0.723,0.263,iteration,True
1,0,13,0.006,0.307,-1.115,0.224,iteration,True
1,0,14,-0.004,0.357,-0.825,0.349,iteration,True
1,0,15,0.002,0.374,-0.676,0.074,iteration,True
1,0,16,-0.03,0.448,-0.968,0.265,iteration,True
1,0,17,-0.024,0.479,-0.914,0.421,iteration,True
1,0,18,-0.003,0.519,-0.893,0.263,iteration,True
1,0,19,-0.011,0.405,-0.849,0.369,iteration,True
1,0,20,-0.033,0.388,-0.824,0.565,iteration,True
1,0,21,0.009,0.445,-0.712,0.225,iteration,True
1,0,22,0.026,0.449,-0.698,0.268,iteration,True
1,0,23,0.008,0.438,-0.875,0.132,iteration,True
1,0,24,-0.012,0.351,-0.842,0.273,iteration,True
1,0,25,-0.041,0.581,-1.148,0.45,iteration,True
1,0,26,-0.012,0.411,-0.842,0.278,iteration,True
1,0,27,-0.013,0.444,-0.89,0.368,iteration,True
1,0,28,-0.01,0.465,-0.477,-0.29,iteration,True
1,0,29,0.002,0.487,-0.819,-0.347,iteration,True
1,0,30,-0.002,0.426,-0.915,0.319,iteration,True
1,0,31,0.001,0.482,-0.873,0.301,iteration,True
1,0,32,0.014,0.4,-0.803,0.231,iteration,True
1,0,33,0.035,0.367,-0.72,0.195,iteration,True
1,0,34,0.026,0.385,-0.795,0.182,iteration,True
1,0,35,0.023,0.422,-0.822,0.153,iteration,True
1,0,36,0.0,0.271,-1.05,-0.056,iteration,True
1,0,37,0.043,0.397,-0.604,0.218,iteration,True
1,0,38,-0.012,0.435,-0.889,0.421,iteration,True
1,0,39,-0.026,0.264,-0.745,0.235,iteration,True
1,0,40,-0.03,0.286,-0.675,-0.014,iteration,True
1,0,41,0.018,0.492,-0.563,0.18,iteration,True
1,0,42,-0.002,0.407,-0.905,0.37,iteration,True
1,0,43,0.024,0.226,-0.841,-0.103,iteration,True
1,0,44,-0.038,0.568,-0.851,0.612,iteration,True
1,0,45,-0.005,0.297,-0.727,0.405,iteration,True
1,0,46,-0.008,0.448,-0.896,0.461,iteration,True
2,0,1,-0.036,0.071,-0.208,0.228,iteration,True
2,0,2,-0.01,0.066,-0.076,-0.046,iteration,True
2,0,3,-0.008,0.067,-0.094,-0.05,iteration,True
2,0,4,-0.01,0.051,-0.069,-0.067,iteration,True
2,0,5,-0.002,0.049,-0.059,-0.027,iteration,True
