iteration,backup,attempt,data_variance,mean_squared_residual,rms_residual,step_length,better,accepted,final,status
0,0,0,0.0718,0.051321,0.226542,,True,True,False,accepted
1,0,0,0.039734,0.028401,0.168526,10.375,True,True,False,accepted
2,0,0,0.018016,0.011906,0.109116,1.635,True,True,False,accepted
3,0,0,0.015409,0.011014,0.104947,2.491,True,True,False,accepted
4,0,0,0.008752,0.005784,0.07605,1.325,True,True,False,accepted
5,0,0,0.008066,0.005766,0.075931,0.351,True,True,False,accepted
6,0,0,0.005154,0.003406,0.058363,1.203,True,True,False,accepted
7,0,0,0.004697,0.003358,0.057944,0.682,True,True,False,accepted
8,0,0,0.003508,0.002318,0.048148,1.049,True,True,True,accepted
