iteration,backup,parameter,mean,std,rms,mean_abs,min,max,n_events
1,0,origin_time,-0.028760869565217385,0.03933644442642754,0.04872928768472683,0.04249999999999999,-0.095,0.044,46
1,0,x,0.4058478260869565,0.07907150517131131,0.413478851780312,0.4058478260869565,0.247,0.558,46
1,0,y,-0.8332826086956525,0.11577314080703323,0.8412867086118481,0.8332826086956525,-1.184,-0.598,46
1,0,z,0.38352173913043486,0.23175696970246887,0.44810737261431477,0.3927391304347826,-0.129,0.807,46
2,0,origin_time,-0.020260869565217395,0.012031543293628837,0.02356397397650102,0.021434782608695656,-0.036,0.027,46
2,0,x,0.08280434782608696,0.048449713762881035,0.09593713974581844,0.08876086956521739,-0.069,0.181,46
2,0,y,-0.11523913043478261,0.04984462152425305,0.12555693321462127,0.11793478260869565,-0.28,0.062,46
2,0,z,-0.01641304347826087,0.10761173689158723,0.108856207508086,0.07563043478260868,-0.341,0.264,46
3,0,origin_time,2.1739130434782685e-05,0.003365355013476242,0.0033654252267019302,0.001891304347826087,-0.013,0.011,46
3,0,x,0.0055,0.008704696383587125,0.010296685832365421,0.0075000000000000015,-0.018,0.032,46
3,0,y,-0.01147826086956522,0.011706072616631938,0.016394590836481773,0.012695652173913045,-0.056,0.016,46
3,0,z,-0.009891304347826086,0.05670489138508536,0.05756112063446691,0.03610869565217391,-0.174,0.132,46
4,0,origin_time,-0.005978260869565218,0.008568113613186323,0.010447591775765526,0.0075869565217391325,-0.018,0.009,46
4,0,x,0.07030434782608695,0.017035601551657724,0.07233887643223567,0.07030434782608695,0.036,0.101,46
4,0,y,-0.05554347826086956,0.014964750643253125,0.05752409703011804,0.05554347826086956,-0.086,-0.021,46
4,0,z,-0.0048913043478260865,0.05386869231141736,0.054090302916190235,0.03645652173913043,-0.187,0.15,46
5,0,origin_time,3.7711379912539284e-20,0.0021161901780239922,0.0021161901780239922,0.0010000000000000002,-0.009,0.005,46
5,0,x,0.005434782608695652,0.006677841925265075,0.00860990329693712,0.006956521739130436,-0.025,0.018,46
5,0,y,-0.0028913043478260877,0.015094237686685436,0.015368658112337362,0.009195652173913044,-0.024,0.086,46
5,0,z,-0.00841304347826087,0.03070800496610142,0.031839611642814014,0.018195652173913047,-0.111,0.052,46
6,0,origin_time,-0.0019782608695652175,0.0016217158175268055,0.0025580223339270454,0.0021086956521739132,-0.005,0.002,46
6,0,x,0.04421739130434783,0.0054330431999109205,0.04454992314442207,0.04421739130434783,0.035,0.054,46
6,0,y,-0.03363043478260869,0.008683714632054883,0.034733457119588036,0.03363043478260869,-0.046,-0.004,46
6,0,z,-0.004804347826086957,0.02394524511683069,0.024422459371224888,0.018934782608695654,-0.064,0.039,46
7,0,origin_time,6.521739130434783e-05,0.0011684656217718862,0.001170284246408241,0.00036956521739130437,-0.002,0.007,46
7,0,x,0.002304347826086957,0.0020309514285437673,0.003071609123683489,0.002304347826086957,0.001,0.015,46
7,0,y,-0.002260869565217392,0.004321004224104149,0.004876741606406083,0.0033913043478260877,-0.009,0.024,46
7,0,z,0.003239130434782609,0.019535012917288767,0.01980173466270503,0.008326086956521738,-0.033,0.116,46
8,0,origin_time,-0.003782608695652175,0.0013337271000154753,0.004010854836782195,0.003782608695652175,-0.01,-0.002,46
8,0,x,0.032565217391304344,0.004152799861764525,0.03282893739423776,0.032565217391304344,0.015,0.039,46
8,0,y,-0.019913043478260874,0.005792897026068337,0.020738537955259505,0.019913043478260874,-0.044,-0.009,46
8,0,z,0.0014782608695652175,0.015980612071908155,0.01604883850598866,0.013347826086956524,-0.032,0.039,46
