iteration,backup,model,mean_change,std_change,rms_change,mean_abs_change,min_change,max_change,max_abs_change,n_layers
2,0,1,0.005888888888888889,0.017747891545786154,0.018699376103674333,0.008111111111111112,-0.007,0.055,0.055,9
4,0,1,0.0014444444444444442,0.016221461169362513,0.01628564466707481,0.009000000000000001,-0.031,0.036,0.036,9
6,0,1,0.00044444444444444447,0.002408831487630978,0.0024494897427831783,0.0011111111111111111,-0.002,0.007,0.007,9
8,0,1,0.00022222222222222223,0.0012272623352430289,0.0012472191289246471,0.0006666666666666666,-0.002,0.003,0.003,9
