iteration,backup,model,layer,depth,velocity,state_type
2,0,1,1,-5.0,4.5,iteration
2,0,1,2,2.51,4.724,iteration
2,0,1,3,4.32,5.24,iteration
2,0,1,4,6.24,6.261,iteration
2,0,1,5,10.26,6.541,iteration
2,0,1,6,18.89,6.86,iteration
2,0,1,7,22.61,7.08,iteration
2,0,1,8,26.39,7.27,iteration
2,0,1,9,45.0,8.1,iteration
4,0,1,1,-5.0,4.5,iteration
4,0,1,2,2.51,4.637,iteration
4,0,1,3,4.32,5.44,iteration
4,0,1,4,6.24,6.22,iteration
4,0,1,5,10.26,6.559,iteration
4,0,1,6,18.89,6.86,iteration
4,0,1,7,22.61,7.08,iteration
4,0,1,8,26.39,7.27,iteration
4,0,1,9,45.0,8.1,iteration
6,0,1,1,-5.0,4.5,iteration
6,0,1,2,2.51,4.553,iteration
6,0,1,3,4.32,5.64,iteration
6,0,1,4,6.24,6.188,iteration
6,0,1,5,10.26,6.537,iteration
6,0,1,6,18.89,6.86,iteration
6,0,1,7,22.61,7.08,iteration
6,0,1,8,26.39,7.27,iteration
6,0,1,9,45.0,8.1,iteration
8,0,1,1,-5.0,4.5,iteration
8,0,1,2,2.51,4.535,iteration
8,0,1,3,4.32,5.711,iteration
8,0,1,4,6.24,6.176,iteration
8,0,1,5,10.26,6.517,iteration
8,0,1,6,18.89,6.86,iteration
8,0,1,7,22.61,7.08,iteration
8,0,1,8,26.39,7.27,iteration
8,0,1,9,45.0,8.1,iteration
